case_id,step,alpha_max,alpha_max_location,HI_peak,HII_peak,HII_over_HI_peak_ratio,mechanics_drive_max_location,drive_location_classification,comment
A,0,0.5883216857910156,"(0.000288248237,0.000118981952)",7.000217578934098e-07,3.751363522042084e-07,0.5358924175915818,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
A,1,0.5879108309745789,"(0.000288248237,0.000118981952)",2.798022023853264e-06,1.62317644480936e-06,0.5801156784942033,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
A,2,0.5875001549720764,"(0.000288248237,0.000118981952)",6.2915160015109e-06,3.749779352801852e-06,0.5960056927299154,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
B,0,0.5883216857910156,"(0.000288248237,0.000118981952)",7.000217578934098e-07,3.751363522042084e-07,0.5358924175915818,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
B,1,0.5879108309745789,"(0.000288248237,0.000118981952)",2.798022023853264e-06,1.62317644480936e-06,0.5801156784942033,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
B,2,0.5875001549720764,"(0.000288248237,0.000118981952)",6.2915160015109e-06,3.749779352801852e-06,0.5960056927299154,"(0.00055039709,0.000275148195)",other_domain,finite history/drive values; diagnostic only
C,0,0.5883216857910156,"(0.000288248237,0.000118981952)",8.32687146612443e-06,5.25907762494171e-06,0.6315790565924803,"(0.00236575748,0.00985942129)",other_domain,finite history/drive values; diagnostic only
C,1,0.5879108309745789,"(0.000288248237,0.000118981952)",8.32687146612443e-06,5.25907762494171e-06,0.6315790565924803,"(0.00236575748,0.00985942129)",other_domain,finite history/drive values; diagnostic only
C,2,0.5875001549720764,"(0.000288248237,0.000118981952)",8.32687146612443e-06,5.25907762494171e-06,0.6315790565924803,"(0.00236575748,0.00985942129)",other_domain,finite history/drive values; diagnostic only
