seed,step,Delta,nominal_strain,reference_length_mm,reference_area_mm2,stress_strain_primary_metric,stress_strain_metric_status,nominal_stress_energy_exact_MPa,nominal_stress_energy_virtual_work_MPa,nominal_stress_legacy_top_sigma_MPa,nominal_stress_bottom_sigma_legacy_MPa,reaction_N_energy_exact,reaction_N_energy_virtual_work,reaction_N_legacy_top_sigma,reaction_N_bottom_sigma_legacy,reaction_N_internal_cut_above,reaction_N_internal_cut_below,alpha0p8_through_crack,legacy_curve_status,d0040_processed,strain,checkpoint,history_source,internal_cut_above_element_count,internal_cut_below_element_count,whole_boundary_residual_magnitude_N,Pi_total_kNmm,elastic_energy_kNmm,fracture_energy_kNmm,reaction_metric_status,is_energy_conjugate,legacy_metric_status,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span
23,10,4.7e-05,0.004699999999999999,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,85.6646045576781,,69.43318931664626,-113.28012744573222,0.856646045576781,,0.6943318931664627,-1.1328012744573221,0.6223072752037417,0.779872496329544,False,legacy_diagnostic_only,False,0.004699999999999999,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0010.pt,checkpoint_step_0009_post_history,148,153,1.5836165445078259,5.946681369550788e-08,4.078675885921257e-08,1.8680053059938473e-08,energy_exact_primary,True,legacy_diagnostic_only,100,0.005021084565669298,0.00830801110714674,0.0050408149464055895,0.003286926541477442
23,11,4.9e-05,0.0049,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,69.56840516068041,,69.6965875173059,-113.00567466819844,0.6956840516068041,,0.6969658751730591,-1.1300567466819844,0.5652887714204464,0.7370722273887335,False,legacy_diagnostic_only,False,0.0049,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0011.pt,checkpoint_step_0010_post_history,148,153,1.665079292933484,6.100979277334773e-08,4.0905742793029276e-08,2.010404998031845e-08,energy_exact_primary,True,legacy_diagnostic_only,109,0.005021084565669298,0.008592769503593445,0.005039055921444925,0.0035716849379241467
23,12,5.1e-05,0.0050999999999999995,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,49.649050924926996,,74.01182518561824,-112.33970973919457,0.49649050924926996,,0.7401182518561824,-1.1233970973919458,0.5655154677419532,0.74389975087439,False,legacy_diagnostic_only,False,0.0050999999999999995,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0012.pt,checkpoint_step_0011_post_history,148,153,1.6934638575684355,6.227502069577895e-08,4.074721715596752e-08,2.152780531616827e-08,energy_exact_primary,True,legacy_diagnostic_only,122,0.005021084565669298,0.008943882770836353,0.005037661840314748,0.003922798205167055
23,13,5.3e-05,0.0053,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,33.19935640320182,,72.60034957330522,-112.10125151800555,0.3319935640320182,,0.7260034957330522,-1.1210125151800556,0.5767082634723001,0.7320758883324993,False,legacy_diagnostic_only,False,0.0053,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0013.pt,checkpoint_step_0012_post_history,148,153,2.023593142880013,6.31414422969101e-08,4.048381185839389e-08,2.2657628662159368e-08,energy_exact_primary,True,legacy_diagnostic_only,133,0.005021084565669298,0.009331803768873215,0.005036023816555962,0.0043107192032039165
23,14,5.5e-05,0.0055,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,14.870242739561945,,73.92050004072644,-111.37581433537464,0.14870242739561945,,0.7392050004072643,-1.1137581433537465,0.4728575040698649,0.6123662128284657,True,legacy_diagnostic_only,False,0.0055,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0014.pt,checkpoint_step_0013_post_history,148,153,2.4311981998786467,6.367385196881514e-08,4.009588039366463e-08,2.3577969798793674e-08,energy_exact_primary,True,legacy_diagnostic_only,148,0.005021084565669298,0.009896143339574337,0.005040374002419412,0.004875058773905039
23,15,5.7e-05,0.0057,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,7.398452726192772,,76.40055293609835,-112.44008427759503,0.07398452726192772,,0.7640055293609835,-1.1244008427759504,0.47822746820809053,0.6684976292575615,True,legacy_diagnostic_only,False,0.0057,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0015.pt,checkpoint_step_0014_post_history,148,152,2.443132632891895,6.395030993644468e-08,3.984846941307296e-08,2.410183874701488e-08,energy_exact_primary,True,legacy_diagnostic_only,152,0.005021084565669298,0.009958948008716106,0.005041710484013157,0.004937863443046808
23,16,5.9e-05,0.0059,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,6.25667889835313,,77.2736900837092,-112.08734590066543,0.0625667889835313,,0.772736900837092,-1.1208734590066542,0.5309950434241741,0.6906953473481908,True,legacy_diagnostic_only,False,0.0059,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0016.pt,checkpoint_step_0015_post_history,148,152,2.623614140566591,6.408561858961548e-08,3.971418394144166e-08,2.4371436424530657e-08,energy_exact_primary,True,legacy_diagnostic_only,157,0.005021084565669298,0.009958948008716106,0.005041572914879983,0.004937863443046808
23,17,6.1e-05,0.0060999999999999995,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,2.629664959385991,,75.89437758165002,-111.78495018416832,0.02629664959385991,,0.7589437758165002,-1.1178495018416832,0.4981170023486656,0.6915215573056044,True,legacy_diagnostic_only,False,0.0060999999999999995,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0017.pt,checkpoint_step_0016_post_history,148,153,2.8171394186614296,6.421958431701569e-08,3.959614858217719e-08,2.4623433958481655e-08,energy_exact_primary,True,legacy_diagnostic_only,159,0.005021084565669298,0.009958948008716106,0.005039649400508629,0.004937863443046808
23,18,6.3e-05,0.0063,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,2.187406971643213,,78.21437895446752,-112.11253467602424,0.021874069716432132,,0.7821437895446752,-1.1211253467602424,0.5307613164432252,0.6104103808916937,True,legacy_diagnostic_only,False,0.0063,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0018.pt,checkpoint_step_0017_post_history,148,153,3.0444814124208803,6.429457499734781e-08,3.952104421500735e-08,2.4773530782340458e-08,energy_exact_primary,True,legacy_diagnostic_only,161,0.005021084565669298,0.009958948008716106,0.005037891140543156,0.004937863443046808
23,19,6.5e-05,0.0065,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,1.8609864127938636,,82.15735884107897,-111.8351249526452,0.018609864127938636,,0.8215735884107898,-1.118351249526452,0.506780220740615,0.5544549987986149,True,legacy_diagnostic_only,False,0.0065,full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_23_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_gradient_numerical_D0020_seed23_history_default_unitbox\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0019.pt,checkpoint_step_0018_post_history,148,153,3.0383316994862604,6.4338451011281e-08,3.9484778113774155e-08,2.485366934479316e-08,energy_exact_primary,True,legacy_diagnostic_only,163,0.005021084565669298,0.009958948008716106,0.005037991789975232,0.004937863443046808
