run_id,seed,load_case,load_schedule,steps,run_completed,training_n_rprop,training_n_lbfgs,smoke_training_n_rprop,smoke_training_n_lbfgs,energy_reaction_computable,checkpoint_count,final_Delta_s,final_engineering_shear_strain,final_nominal_shear_stress_energy_MPa,curve_peak_stress_MPa,curve_peak_step,post_peak_drop_observed,alpha0p8_through_crack_any_step,final_alpha_max,final_alpha_max_x,final_alpha_max_y,final_HII_over_HI_peak_ratio,final_top_v_mean,final_top_v_min,final_top_v_max,final_top_v_absmax_over_Delta_s,final_mechanics_drive_max,final_mechanics_drive_max_x,final_mechanics_drive_max_y,drive_location_classification,classification,classification_reason
seed23_S0030_shear,23,shear,load_schedules/load_schedule_S0030_shear.csv,21,True,300,1,20,0,True,21,5e-05,0.005,27.285603573545814,27.285603573545814,20,False,False,0.3584118783473968,0.0050444970838725,0.0049571054987609,0.6315630612711453,1.22033179650316e-05,-2.455417779856361e-05,5.065076402388513e-05,1.0130152804777026,0.0358725376427173,0.0050210845656692,0.0049986438825726,notch-dominated,stronger shear run qualitatively improved,"stronger training/load moves alpha and mechanics-drive localization to the explicit notch tip, while energy reaction and top-v-free diagnostics remain computable and finite; the curve is still monotonic and no through-crack forms, so this is not physical validation"
