case_id,case,stage,top_u_mode,prefit_kind,Delta,alpha_mode,l0,tm_source,prefit_epochs,energy_epochs,curriculum_epochs,strain_weight,displacement_mse,displacement_rel_rmse,strain_mse,strain_rel_rmse,u_corr,v_corr,strain_corr,He_current_corr,mechanics_energy_log10,elastic_energy,fracture_energy,mixed_mode_ratio,reaction_N_tm_eff_proxy,notch_tip_He_current_max,bulk_He_current_p95,bottom_right_He_current_max,bulk_to_notch_He_current,bottom_to_notch_He_current,max_He_current,max_He_current_x,max_He_current_y,target_notch_tip_He_current_max,target_bulk_He_current_p95,target_bottom_right_He_current_max,target_bulk_to_notch_He_current,target_bottom_to_notch_He_current,target_max_He_current,target_max_He_current_x,target_max_He_current_y,classification
free_random_init_energy_energy_end,random_init_energy,energy_end,free,none,1e-06,zero_fixed,0.00015,split,0,300,0,1e-05,1.254336552847235e-06,0.9996676445007324,0.06591197103261948,1.0000064373016357,0.0058664376847445965,-0.1071331575512886,0.01967860944569111,-0.07271640002727509,-10.221470832824707,6.005224095773087e-11,0.0,1.006441354751587,0.07815837860107422,8.180444410754717e-07,7.711685725553252e-07,1.1408960745029617e-06,0.9426976504375246,1.3946627068366133,1.8313847249373794e-05,0.003412301652133465,0.00513438880443573,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,broad/background
free_disp_global_prefit_then_energy_prefit_end,disp_global_prefit_then_energy,prefit_end,free,disp_global,1e-06,zero_fixed,0.00015,split,1000,300,0,1e-05,5.66188242123733e-11,0.00671628350391984,0.0024401205591857433,0.19240941107273102,0.9999428987503052,0.9999006986618042,0.9816301465034485,0.9261127710342407,-3.3932716846466064,0.00040432289824821055,0.0,1.006441354751587,-204.7039031982422,70.94203186035156,8.457889556884766,0.986991286277771,0.11922254459153366,0.013912644738180746,70.94203186035156,0.005044497083872557,0.004957105498760939,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,target-like
free_disp_global_prefit_then_energy_energy_end,disp_global_prefit_then_energy,energy_end,free,disp_global,1e-06,zero_fixed,0.00015,split,1000,300,0,1e-05,1.2544478522613645e-06,0.9997119903564453,0.06591611355543137,1.0000379085540771,0.09258653223514557,-0.2184848040342331,-0.041764985769987106,-0.1520649641752243,-9.908822059631348,1.233610436024435e-10,0.0,1.006441354751587,0.12487852573394775,1.5120140233193524e-05,4.373308456706582e-06,3.502246670450404e-07,0.28923729471144566,0.02316279225216349,2.5145956897176802e-05,0.0011871689930558205,0.006809868849813938,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,notch-amplified
free_disp_strain_global_prefit_then_energy_prefit_end,disp_strain_global_prefit_then_energy,prefit_end,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,1000,300,0,1e-05,3.050381128244517e-11,0.004929758608341217,0.00038743173354305327,0.07666873186826706,0.9999871253967285,0.9999333024024963,0.9970293045043945,0.984393835067749,-3.4021992683410645,0.00039609638042747974,0.0,1.006441354751587,-201.83006286621094,43.493919372558594,8.007561683654785,0.9977777600288391,0.18410761318298108,0.02294062651567709,48.27760314941406,0.00011280964827165008,0.0002940627164207399,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,target-like
free_disp_strain_global_prefit_then_energy_energy_end,disp_strain_global_prefit_then_energy,energy_end,free,disp_strain_global,1e-06,zero_fixed,0.00015,split,1000,300,0,1e-05,1.2543878256110474e-06,0.9996880888938904,0.06591252237558365,1.00001060962677,0.10081205517053604,-0.12270555645227432,0.003556338604539633,-0.1732041984796524,-10.17363452911377,6.704484883934825e-11,0.0,1.006441354751587,0.0905630812048912,1.4499371445708675e-06,1.1162084092575242e-06,1.1620471696005552e-06,0.7698322740658418,0.8014465826685763,2.3667694222240243e-06,0.007499947212636471,0.007426686584949493,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,broad/background
free_global_curriculum_curriculum_end,global_curriculum,curriculum_end,free,global_curriculum,1e-06,zero_fixed,0.00015,split,0,0,1000,1e-05,1.254320181942603e-06,0.9996610879898071,0.06591146439313889,1.0000026226043701,0.08533818274736404,-0.08104902505874634,0.030850861221551895,-0.00903724879026413,-10.202383041381836,6.275038128000787e-11,0.0,1.006441354751587,0.07887294143438339,9.380820529258926e-07,6.927658091626654e-07,1.2094636758774868e-06,0.7384916991023525,1.2892941210261413,1.2094636758774868e-06,0.00988017488270998,0.0002885742287617177,34.6502799987793,8.122098922729492,0.9916369915008545,0.23440211516373397,0.028618440934266305,48.69594192504883,0.00011280964827165008,0.0002940627164207399,boundary-dominated
