seed,step,Delta,region,node_count,element_count,du_dDelta_mean,du_dDelta_abs_mean,du_dDelta_abs_max,dv_dDelta_mean,dv_dDelta_abs_mean,dv_dDelta_abs_max,deps_xx_dDelta_mean,deps_xx_dDelta_abs_mean,deps_xx_dDelta_abs_max,deps_yy_dDelta_mean,deps_yy_dDelta_abs_mean,deps_yy_dDelta_abs_max,deps_xy_dDelta_mean,deps_xy_dDelta_abs_mean,deps_xy_dDelta_abs_max
7,7,3.5e-05,top_boundary,20,20,0.009261826984584332,0.1134026063606143,0.2979421615600586,1.0,1.0,1.0,-36.64356862418354,39.0997352425009,105.52188873291016,44.77063727937639,48.43518552221358,105.52779388427734,0.524044769629836,0.8287262644618749,1.5521858930587769
7,7,3.5e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.016274569928646086,0.016274569928646086,0.32549139857292175,48.80231304764747,49.56109753251076,122.8967056274414,0.0030063599348068236,2.934979984164238,5.8784403800964355
7,7,3.5e-05,left_boundary,36,129,0.004604620613261229,0.03718062060781651,0.0911322832107544,0.5076223330365287,0.5272236284282472,1.044723629951477,1.8584017241590245,2.258016225181578,8.959911346435547,-3.4201145732067815,3.54133282737561,15.821579933166504,0.3170839603557143,0.9609833179518233,3.199538230895996
7,7,3.5e-05,right_boundary,35,121,-0.16657349536461488,0.16657349536461488,0.2979421615600586,0.5304152382271631,0.5304152382271631,1.0,-16.26949396680209,16.26949396680209,66.87358093261719,94.46980764846171,94.46980764846171,134.24183654785156,-0.295817422472741,0.574297380841468,2.283189296722412
7,7,3.5e-05,near_notch,166,315,-0.08782275015045048,0.08782275015045048,0.16005322337150574,0.49919627894120044,0.49919627894120044,0.9128462672233582,-47.394513713745845,48.695195640836445,288.2420654296875,290.506886972416,290.6592094838619,5088.43408203125,3.0886151510571676,49.21168426029266,765.6182250976562
7,8,4e-05,whole_domain,2786,5411,-0.056001767587880155,0.07329400538386664,0.2708354592323303,0.49728028082510745,0.49868842864812885,1.038499355316162,-17.649534090507238,18.463081074546785,379.65240478515625,72.18013290297102,72.96570093372262,6202.21240234375,0.4779671039828155,7.961802998570423,1051.975830078125
7,8,4e-05,top_boundary,20,20,0.014236943610012532,0.09981858152896166,0.2708354592323303,1.0,1.0,1.0,-33.34448489537463,35.43735932325944,101.83425903320312,41.129475264251234,44.31309733837843,101.99079132080078,0.49503262117505076,0.8927291236817837,3.1428520679473877
7,8,4e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.02330697178840637,0.02330697178840637,0.46613943576812744,44.537941712141034,45.14861508011818,116.8828125,0.1540744960308075,2.2844918757677077,5.398752689361572
7,8,4e-05,left_boundary,36,129,0.005836919784390678,0.034627415246278465,0.08314386010169983,0.5066522770923458,0.5235114481248375,1.038499355316162,1.6452365095777683,2.154386314144719,7.7293596267700195,-2.8495208477789116,3.144182776353618,14.010553359985352,-0.061350197755089105,0.6869447730308356,2.538027763366699
7,8,4e-05,right_boundary,35,121,-0.167579372360238,0.167579372360238,0.2708354592323303,0.523879906960896,0.523879906960896,1.0,-20.454782002228352,20.454782002228352,88.69249725341797,94.53415862784898,94.53415862784898,128.650634765625,-0.2634937221353704,0.6463253823193637,2.1366043090820312
7,8,4e-05,near_notch,166,315,-0.07216220981958996,0.07226506497743203,0.1465166211128235,0.5011275911546615,0.5011275911546615,0.9272570610046387,-44.563536038332515,46.83259646793206,379.65240478515625,327.6742520919395,327.8870836361533,6202.21240234375,2.0345162104046532,49.82797706846207,1051.975830078125
7,9,4.5e-05,whole_domain,2786,5411,-0.0533458094508565,0.06904344224954286,0.2376299798488617,0.49648636435363896,0.49770132269168016,1.0332927703857422,-18.376063987903613,19.11428581589451,297.3722839355469,76.16619202511674,76.89033997924072,6740.044921875,0.4122524967448446,8.185982143862,1130.0126953125
7,9,4.5e-05,top_boundary,20,20,0.018020327016711236,0.08333686999976635,0.22622057795524597,1.0,1.0,1.0,-28.13318140655756,30.01812558323145,95.08692932128906,37.14604354500771,39.9583315551281,97.816650390625,0.11085609700530767,0.9492219874635339,3.963580846786499
7,9,4.5e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.08306455016136169,0.08306455016136169,1.6612910032272339,39.84558435380459,40.37321510016918,105.62298583984375,0.10975304767489433,1.581564462929964,4.404471397399902
7,9,4.5e-05,left_boundary,36,129,0.004707907662830419,0.030901396233174536,0.07254315167665482,0.5058288079582982,0.5205148290842772,1.0332927703857422,1.4921994918773254,1.8571702634876002,7.066228866577148,-2.436429352752229,2.660964202193558,12.256839752197266,-0.07786180021226868,0.7324471210324487,2.3009939193725586
7,9,4.5e-05,right_boundary,35,121,-0.16856381233249393,0.16856381233249393,0.2376299798488617,0.5160970305757863,0.5160970305757863,1.0,-28.107602805145515,28.107602805145515,90.66368103027344,97.27310704002696,97.27310704002696,117.06148529052734,-0.19863576263435617,0.7240867331500881,2.055635452270508
7,9,4.5e-05,near_notch,166,315,-0.06253559875627418,0.06266276071167899,0.13294991850852966,0.5015852283461985,0.5015852283461985,0.9358757734298706,-40.603824846754,42.17594100629527,297.3722839355469,354.5659481584553,354.62734597164484,6740.044921875,0.19011522928873698,52.61277282351539,1130.0126953125
7,10,4.7e-05,whole_domain,2786,5411,-0.0540604890643137,0.06767292531426362,0.2352915108203888,0.49642306021963345,0.4975804038340507,1.0320185422897339,-18.36911012727741,19.186427973261715,301.998046875,77.68103326583852,78.39260350926301,7146.5068359375,0.2563765508008629,8.651980947235655,1259.4014892578125
7,10,4.7e-05,top_boundary,20,20,0.016461089823860676,0.07649766298709437,0.20492655038833618,1.0,1.0,1.0,-25.55117524387315,27.36215094802901,85.39629364013672,35.664849957823755,38.34703940451145,95.18087005615234,0.2570037368685007,0.8990263465791941,3.089742660522461
7,10,4.7e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.07480284571647644,0.07480284571647644,1.4960569143295288,38.2344373345375,38.716915583610536,101.37026977539062,-0.13147111386060714,1.2305497899651527,3.8912243843078613
7,10,4.7e-05,left_boundary,36,129,0.0021312664741546744,0.02895030601777964,0.06657728552818298,0.5055331320553604,0.5196922887375371,1.0320185422897339,1.488580170166029,1.9099489860101277,6.77313232421875,-2.258041347961786,2.5914059542119503,11.708688735961914,-0.19175778895385506,0.6370650917984718,2.2650413513183594
7,10,4.7e-05,right_boundary,35,121,-0.168017052686108,0.168017052686108,0.2352915108203888,0.5137256984199796,0.5137256984199796,1.0,-31.200959278532295,31.200959278532295,86.6061019897461,99.48526133387541,99.48526133387541,112.11672973632812,-0.19299812577972728,0.7041215322727015,2.6647768020629883
7,10,4.7e-05,near_notch,166,315,-0.05963999535874408,0.059717005975011464,0.12657099962234497,0.5029355007706278,0.5029355007706278,0.940359354019165,-37.94701922460208,40.08321387871863,301.998046875,365.01639883074733,365.18907072911895,7146.5068359375,0.015089931185283359,55.269174442594014,1259.4014892578125
7,11,4.9e-05,whole_domain,2786,5411,-0.04883742189944953,0.06504876618577633,0.23367981612682343,0.4959098117255593,0.49695674318379646,1.0295953750610352,-18.442169510206526,19.284371877958723,305.70172119140625,79.20978089586477,79.87138898796988,7557.65087890625,0.35116247760623864,9.075721085272596,1387.01904296875
7,11,4.9e-05,top_boundary,20,20,0.02053736056841444,0.07494780626439024,0.1876695454120636,1.0,1.0,1.0,-24.208852157369257,25.93121179677546,79.87459564208984,34.19630500003696,36.76019903495908,91.83280944824219,-0.09560016840696335,1.0036084249615669,3.752577543258667
7,11,4.9e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.06518311500549316,0.06518311500549316,1.3036623001098633,36.67883539497852,37.09952011406422,97.2569351196289,-0.17991222068667412,1.161039986461401,3.4868860244750977
7,11,4.9e-05,left_boundary,36,129,0.0059761191757085426,0.03032859014476546,0.06956405937671661,0.5053678322583437,0.5182373488528861,1.0295953750610352,1.3143047849871508,1.7169554867788919,6.499325275421143,-1.8563167676735712,2.2201040225607063,11.075029373168945,-0.07413691189862037,0.5689312030178632,2.0412702560424805
7,11,4.9e-05,right_boundary,35,121,-0.16306959264246482,0.16306959264246482,0.23367981612682343,0.5113629789224693,0.5113629789224693,1.0,-33.143217654267616,33.143217654267616,82.02168273925781,102.86907933763236,102.86907933763236,136.20840454101562,-0.1777818286714475,0.8861220281971388,4.305393218994141
7,11,4.9e-05,near_notch,166,315,-0.05213868805468195,0.05274437134875074,0.11543625593185425,0.5025727058570069,0.5025727058570069,0.9438535571098328,-36.57989588796146,38.767573528725,305.70172119140625,374.95222387730126,375.00026869518416,7557.65087890625,0.7679466489761595,57.56196037171379,1387.01904296875
7,12,5.1e-05,whole_domain,2786,5411,-0.04668446174236733,0.06231175374204698,0.23137874901294708,0.49566454336040044,0.49665847147896725,1.0285930633544922,-18.088096274534124,19.002394401823462,326.3283996582031,80.55238828874715,81.25533610886669,7870.9658203125,0.3089084270474095,9.664059694549005,1462.7864990234375
7,12,5.1e-05,top_boundary,20,20,0.02025163248181343,0.07252643369138241,0.18091201782226562,1.0,1.0,1.0,-23.335180029086768,25.00740585308522,79.72811126708984,32.83352799117565,35.262179997563365,88.26071166992188,0.02634655898436904,0.6815734260715545,3.1729583740234375
7,12,5.1e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.063847017288208,0.063847017288208,1.2769403457641602,35.2141206651926,35.610975375771524,93.43978881835938,-0.2979377806186676,1.2390004456043244,3.6396467685699463
7,12,5.1e-05,left_boundary,36,129,0.0057966470841266625,0.028956496754997514,0.06709729880094528,0.5052367230463359,0.5174106246688299,1.0285930633544922,1.2456149831414223,1.542885533425697,6.05094575881958,-1.7452885419303594,2.1219300322465657,10.362295150756836,0.012414885583774064,0.62739922787792,1.9530091285705566
7,12,5.1e-05,right_boundary,35,121,-0.15933312148387943,0.15933312148387943,0.23137874901294708,0.5097133654568876,0.5097133654568876,1.0,-36.76663627309247,36.76663627309247,82.79911804199219,106.45528002021726,106.45528002021726,232.09246826171875,-0.34522543853718385,1.2892457868072613,8.60297679901123
7,12,5.1e-05,near_notch,166,315,-0.04777250867543871,0.048568681143511774,0.11133275181055069,0.5037514129990196,0.5037514129990196,0.9474577903747559,-34.71569283907375,37.362025306622186,326.3283996582031,383.51970206905924,383.7465593270839,7870.9658203125,0.7604326520647321,59.78511704944429,1462.7864990234375
7,13,5.3e-05,whole_domain,2786,5411,-0.04233522053875521,0.05986390789667996,0.22682887315750122,0.4952597626481948,0.49619872360388567,1.0270638465881348,-17.682387016477044,18.664775015366413,339.3976135253906,81.97208940164253,82.63027443216625,8143.08203125,0.3417325825532862,10.214474565566386,1553.3443603515625
7,13,5.3e-05,top_boundary,20,20,0.022946074977517127,0.07128785103559494,0.17082391679286957,1.0,1.0,1.0,-22.45470224991441,24.054743517190218,75.20791625976562,31.570617774128912,33.943614861369134,84.95096588134766,-0.33164326404221356,0.9886059739161283,4.559401035308838
7,13,5.3e-05,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.05651875734329224,0.05651875734329224,1.1303751468658447,33.86234460473061,34.147631394863126,89.92608642578125,-0.13570499792695045,1.2728615619242192,3.283836603164673
7,13,5.3e-05,left_boundary,36,129,0.00820160132004983,0.029381797674836382,0.0677708089351654,0.5051602362913804,0.5165849752568951,1.0270638465881348,1.3709113673278124,1.6095359459656557,6.022413730621338,-1.7008642221028492,2.048592715011549,10.289198875427246,-0.08779361451319022,0.526182583136152,1.6775836944580078
7,13,5.3e-05,right_boundary,35,121,-0.15290679513875927,0.15290679513875927,0.22682887315750122,0.5080104908772878,0.5080104908772878,1.0,-36.89524892144952,36.89524892144952,79.76693725585938,109.6728851066148,109.6728851066148,405.3542175292969,-0.3726964459931555,2.41651058886662,16.98027229309082
7,13,5.3e-05,near_notch,166,315,-0.0413691032353013,0.04291235114293838,0.10239443182945251,0.5030839522200895,0.5030839522200895,0.9496508240699768,-33.17583736610555,36.212488319535574,339.3976135253906,392.53765117721,392.77506724495316,8143.08203125,0.5712136192927285,62.14383316342793,1553.3443603515625
13,0,1e-06,whole_domain,2786,5411,-0.0685315181965257,0.09575271272379877,0.3664360046386719,0.49906778113396033,0.5010888962215013,1.0805437564849854,-23.56202513438138,24.868297999676983,127.56982421875,59.43590929475875,60.695290594014736,759.7249755859375,0.49814589861370767,9.711312733779243,261.1595764160156
13,0,1e-06,top_boundary,20,20,0.012082623690366745,0.17192446663975716,0.3664360046386719,1.0,1.0,1.0,-50.92954291552305,53.43377689570188,110.3354263305664,55.901954650878906,61.77516393661499,110.35399627685547,0.7331383220851422,1.3264880336821079,2.2761054039001465
13,0,1e-06,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.4087491035461426,0.4087491035461426,8.174982070922852,58.716195782460275,58.71946138497442,120.03665161132812,-1.5817370772361756,15.128935420513153,33.04493713378906
13,0,1e-06,left_boundary,36,129,0.02594718254921544,0.05266058516766255,0.17348681390285492,0.5186412382043071,0.5444344420813851,1.0805437564849854,2.308856171916795,2.7037649120514593,11.048901557922363,-6.126262895640188,6.454767032208773,28.856433868408203,0.27425376389377804,1.6647080229234326,6.995368003845215
13,0,1e-06,right_boundary,35,121,-0.22261841744184493,0.22261841744184493,0.3664360046386719,0.537673102744988,0.537673102744988,1.0,-66.31053511564397,66.31053511564397,93.09024810791016,96.8617505160245,96.8617505160245,143.45111083984375,-1.0260305227326953,1.2355486597896608,24.780303955078125
13,0,1e-06,near_notch,166,315,-0.11245351522902858,0.11245351522902858,0.1688193529844284,0.4869340035211609,0.4869340035211609,0.8001837134361267,-35.39015141373116,39.1126480743289,127.56982421875,108.19152080568057,108.82633238548324,759.7249755859375,2.633866340395004,36.53757110171848,261.1595764160156
13,1,5e-06,whole_domain,2786,5411,-0.07481535376796165,0.09743376355648534,0.301979660987854,0.5000813109628793,0.502358288985483,1.0834429264068604,-17.534128317534428,19.078958963694546,140.9091033935547,59.1390967444606,60.466878385904735,811.8001708984375,0.44876491974173843,9.584443533165555,266.71759033203125
13,1,5e-06,top_boundary,20,20,0.011514119058847427,0.1611985258758068,0.301979660987854,1.0,1.0,1.0,-43.40312023758888,46.295899361371994,111.34551239013672,54.208448910713194,60.76409976482391,111.39241027832031,0.7897781275212765,1.3646748386323453,3.0717384815216064
13,1,5e-06,bottom_boundary,20,20,0.0,0.0,0.0,0.0,0.0,0.0,-0.06249268054962158,0.06249268054962158,1.2498536109924316,59.75729802250862,60.29214498400688,124.72103881835938,-2.099267344176769,8.921135000884533,15.43896770477295
13,1,5e-06,left_boundary,36,129,0.012488553355473818,0.0538496370783024,0.15890778601169586,0.5182911653666653,0.5468784405772263,1.0834429264068604,2.398689899073784,2.65135515847987,11.473001480102539,-6.183309415586351,6.395409805815696,29.872589111328125,0.3350662538247515,1.389579172282256,4.0494384765625
13,1,5e-06,right_boundary,35,121,-0.17726294877273696,0.17726294877273696,0.301979660987854,0.5384597029004778,0.5384597029004778,1.0,-16.603474752962097,16.603474752962097,36.441558837890625,95.97741289375242,95.97741289375242,138.97535705566406,-0.6343520337885077,0.7508629058018204,9.402128219604492
