field_id,field_type,source_path,top_u_mode_for_residual,displacement_rmse_vs_exact,displacement_rel_rmse_vs_exact,strain_rmse_vs_exact,strain_rel_rmse_vs_exact,u_corr_vs_exact,v_corr_vs_exact,strain_corr_vs_exact,He_current_corr_vs_exact,notch_tip_He_current_max,bulk_He_current_p95,bottom_right_He_current_max,bulk_to_notch_He_current,bottom_to_notch_He_current,max_He_current,max_He_current_x,max_He_current_y,classification,reaction_top_v_N
exact_fe_free,exact_fe,direct_sparse_solve,free,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.646703018806875e-05,9.460634800007021e-07,1.9236681509937625e-06,0.020359886917060196,0.04139856029550387,4.646703018806875e-05,0.005021084355784554,0.00499864349766533,notch-amplified,0.04846581802239973
exact_fe_fixed,exact_fe,direct_sparse_solve,fixed,1.798458958658807e-08,0.029431930862003085,5.706255503733884e-06,0.06672102163110771,0.9832563158612215,0.9996429800686257,0.9977850093627668,0.9994083343614097,4.931996954837814e-05,1.0149907893719495e-06,1.982417643375811e-06,0.020579712409926395,0.040195029752223395,4.931996954837814e-05,0.005021084355784554,0.00499864349766533,notch-amplified,0.049576583132341076
fedof_rprop_free,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_mechanics_only_notch_ansatz\artifacts\fedof_free_log10_energy_e300_fields.npz,free,0.001120008090157355,1832.902581161938,0.256731466533957,3001.860978848485,0.02946480682213166,-0.11255412818926248,0.029639442158828404,0.20084873839771597,34.6502799987793,8.12210049629211,0.9916369915008545,0.23440216057642954,0.028618440934266305,48.69594192504883,0.0001128096483885621,0.00029406270117626526,boundary-dominated,-201.55319141665106
pinn_prefit_disp_global,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_prefit_energy_continuation\artifacts\free_disp_global_prefit_then_energy_prefit_end_fields.npz,free,0.0011202188764472506,1833.2475346834515,0.2599774402312529,3039.814884194919,0.02923940821776654,-0.1134586381325879,0.030949826425439888,0.36434065074945743,70.94230651855469,8.457861328124997,0.9869905114173889,0.1192216851014405,0.01391257995198176,70.94230651855469,0.005044497044577836,0.004957105264632337,notch-amplified,-204.29753644400517
pinn_prefit_disp_strain,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_prefit_energy_continuation\artifacts\free_disp_strain_global_prefit_then_energy_prefit_end_fields.npz,free,0.0011180773641360439,1829.7429319245114,0.25605805782605623,2993.9870732834393,0.028760573538427082,-0.11328993214591018,0.030106386633400033,0.257343718252026,43.493812561035156,8.00757031440735,0.9977769255638123,0.18410826374832678,0.022940663667127947,48.277591705322266,0.0001128096483885621,0.00029406270117626526,boundary-dominated,-201.55670114523252
pinn_collapsed_pure_energy_log10,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_anchor_energy_continuation\artifacts\pure_energy_baseline_log10_fields.npz,free,7.45901319385595e-08,0.12206737304923156,4.6776808414579765e-05,0.5469429898505485,0.8960208375210823,0.9877378368805446,0.8496222558681156,0.12487754531411176,5.4988272495393176e-06,8.040350053306609e-07,1.460988528378948e-06,0.14621936075515404,0.2656909304618266,6.682663661194965e-05,0.003412301673886111,0.005134388660858007,other,0.046216834264280596
pinn_collapsed_energy_raw,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_anchor_energy_continuation\artifacts\energy_normalization_raw_fields.npz,free,2.1721866430776366e-07,0.35548015588915255,7.012571014560788e-05,0.8199525977167138,0.7791428588770657,0.8788546737186737,0.7412378995623372,0.6871245954647107,2.3365104425465688e-05,1.0204808802427578e-06,1.3285624618220027e-06,0.04367542561164559,0.056860968289702954,2.3365104425465688e-05,0.005021084355784554,0.00499864349766533,notch-amplified,0.0686273121548993
pinn_collapsed_energy_normalized,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_anchor_energy_continuation\artifacts\energy_normalization_normalized_fields.npz,free,8.503695400920912e-08,0.13916368450135955,4.695366940366985e-05,0.5490109564656179,0.8867442449614863,0.9825663650815776,0.845910104294385,0.32224352251923144,2.0547313397401012e-06,8.539252064565517e-07,1.332596298198041e-06,0.41558971235848424,0.6485501400716448,1.1310021363897249e-05,0.003412301673886111,0.005134388660858007,other,0.050178962434244655
pinn_strong_displacement_anchor,candidate,d:\Desktop\新建文件夹\cc-work\examples\TM_comsol_no_thermal_micro\runs\20260608_global_anchor_energy_continuation\artifacts\global_displacement_anchor_lamU_1e-01_fields.npz,free,0.00017760523706744784,290.65245180779675,0.027505407125538315,321.6100054746255,0.04223229337733566,0.18859716309839542,0.13684991682239372,0.10692023611235531,0.5257359743118286,0.09482580497860904,0.0015995082212612033,0.1803677313555211,0.00304241729578218,0.8873285055160522,0.0001128096483885621,0.00029406270117626526,boundary-dominated,-19.406959884782886
