seed,step,Delta,nominal_strain,reference_length_mm,reference_area_mm2,stress_strain_primary_metric,stress_strain_metric_status,nominal_stress_energy_exact_MPa,nominal_stress_energy_virtual_work_MPa,nominal_stress_legacy_top_sigma_MPa,nominal_stress_bottom_sigma_legacy_MPa,reaction_N_energy_exact,reaction_N_energy_virtual_work,reaction_N_legacy_top_sigma,reaction_N_bottom_sigma_legacy,reaction_N_internal_cut_above,reaction_N_internal_cut_below,alpha0p8_through_crack,legacy_curve_status,d0040_processed,strain,checkpoint,history_source,internal_cut_above_element_count,internal_cut_below_element_count,whole_boundary_residual_magnitude_N,Pi_total_kNmm,elastic_energy_kNmm,fracture_energy_kNmm,reaction_metric_status,is_energy_conjugate,legacy_metric_status,alpha0p8_connected_count,alpha0p8_connected_min_x,alpha0p8_connected_max_x,alpha0p8_connected_mean_y,alpha0p8_connected_x_span
7,0,1e-06,9.999999999999999e-05,0.01,0.01,nominal_stress_energy_exact_MPa,energy_conjugate_primary,3.5363249480724335,,-1.9375055157507437,1.841069478855542,0.035363249480724335,,-0.019375055157507436,0.01841069478855542,-0.018761729236931226,-0.0145521944945463,False,legacy_diagnostic_only,False,9.999999999999999e-05,D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\smoke_hl_2_Neurons_20_activation_TrainableReLU_coeff_3.0_Seed_7_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_coordUnitBox_rprop_1_lbfgs_0_gradient_numerical_auto_ckpt_default_smoke\best_models\step_checkpoints\checkpoint_mixedH_TM_step_0000.pt,zero_initial_history,145,155,0.0030995682258354055,2.0268088007924234e-07,1.645206540445976e-11,2.0266442390948214e-07,energy_exact_primary,True,legacy_diagnostic_only,0,,,,0.0
