step,Delta,top_u_mode,coord_normalization,x_hat_min,x_hat_max,y_hat_min,y_hat_max,t3_gradients_use_physical_xy,top_u_min,top_u_max,top_u_mean,top_u_abs_max,top_v_min,top_v_max,top_v_mean,top_v_abs_max,top_v_error_max,bottom_u_min,bottom_u_max,bottom_u_mean,bottom_u_abs_max,bottom_v_min,bottom_v_max,bottom_v_mean,bottom_v_abs_max,loss_total,loss_log10,elastic_energy,fracture_energy,mechanics_current_energy,phase_history_elastic_energy,phase_history_energy,alpha_step_change_mean,alpha_step_change_max,alpha_min,alpha_max,alpha_mean,n_alpha_lt_0,n_alpha_gt_1,HI_max,HI_mean,HII_max,HII_mean,He_max,He_mean,He_current_max,He_current_mean,He_history_max,He_history_mean,mechanics_drive_max,mechanics_drive_mean,psiI_max,psiII_max,psi_minus_max,psi_residual_raw_min,psi_residual_raw_negative_count,max_alpha_x,max_alpha_y,max_He_x,max_He_y,max_He_current,max_He_current_x,max_He_current_y,max_He_history,max_He_history_x,max_He_history_y,max_mechanics_drive,max_mechanics_drive_x,max_mechanics_drive_y,tip_box_alpha_max,tip_box_He_max,bulk_alpha_max,bulk_He_max,corner_alpha_max,corner_He_max,notch_tip_eps_xx_mean,notch_tip_eps_xx_max,notch_tip_eps_yy_mean,notch_tip_eps_yy_max,notch_tip_eps_xy_mean,notch_tip_eps_xy_max,notch_tip_psiI_mean,notch_tip_psiI_max,notch_tip_psiII_mean,notch_tip_psiII_max,notch_tip_psi_minus_mean,notch_tip_psi_minus_max,notch_tip_He_current_mean,notch_tip_He_current_max,notch_tip_He_history_mean,notch_tip_He_history_max,notch_tip_mechanics_drive_mean,notch_tip_mechanics_drive_max,notch_tip_phase_history_drive_mean,notch_tip_phase_history_drive_max,notch_tip_HI_mean,notch_tip_HI_max,notch_tip_HII_mean,notch_tip_HII_max,notch_tip_alpha_mean,notch_tip_alpha_max,notch_tip_grad_alpha_norm_mean,notch_tip_grad_alpha_norm_max,notch_tip_g_alpha_mean,notch_tip_g_alpha_max,notch_tip_mechanics_current_energy_density_mean,notch_tip_mechanics_current_energy_density_max,notch_tip_phase_history_energy_density_mean,notch_tip_phase_history_energy_density_max,notch_tip_phase_history_total_density_mean,notch_tip_phase_history_total_density_max,notch_tip_elastic_energy_density_mean,notch_tip_elastic_energy_density_max,notch_tip_fracture_energy_density_mean,notch_tip_fracture_energy_density_max,notch_tip_alpha_step_change_mean,notch_tip_alpha_step_change_max,bottom_right_eps_xx_mean,bottom_right_eps_xx_max,bottom_right_eps_yy_mean,bottom_right_eps_yy_max,bottom_right_eps_xy_mean,bottom_right_eps_xy_max,bottom_right_psiI_mean,bottom_right_psiI_max,bottom_right_psiII_mean,bottom_right_psiII_max,bottom_right_psi_minus_mean,bottom_right_psi_minus_max,bottom_right_He_current_mean,bottom_right_He_current_max,bottom_right_He_history_mean,bottom_right_He_history_max,bottom_right_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_phase_history_drive_mean,bottom_right_phase_history_drive_max,bottom_right_HI_mean,bottom_right_HI_max,bottom_right_HII_mean,bottom_right_HII_max,bottom_right_alpha_mean,bottom_right_alpha_max,bottom_right_grad_alpha_norm_mean,bottom_right_grad_alpha_norm_max,bottom_right_g_alpha_mean,bottom_right_g_alpha_max,bottom_right_mechanics_current_energy_density_mean,bottom_right_mechanics_current_energy_density_max,bottom_right_phase_history_energy_density_mean,bottom_right_phase_history_energy_density_max,bottom_right_phase_history_total_density_mean,bottom_right_phase_history_total_density_max,bottom_right_elastic_energy_density_mean,bottom_right_elastic_energy_density_max,bottom_right_fracture_energy_density_mean,bottom_right_fracture_energy_density_max,bottom_right_alpha_step_change_mean,bottom_right_alpha_step_change_max
0,1e-06,free,unit_box,-1.0,1.0,-1.0,1.0,True,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,-3.2530365956517926e-07,2.8228643600414216e-07,-2.0277388657063966e-08,3.2530365956517926e-07,1.3253036286187125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226840851131783e-11,-10.911211771387192,8.58218357491225e-12,3.68622493640558e-12,8.58218357491225e-12,6.4996098780856215e-12,1.0185834814491201e-11,0.0014346408424898982,0.012867252342402935,-0.004345175810158253,0.012867252342402935,-0.0012476015836000443,5262,0,2.1423434759526572e-07,3.5926465358215864e-08,1.3275203514240275e-07,1.8471471463499256e-08,3.478414782875916e-07,5.451691365010447e-08,3.478414782875916e-07,5.451691365010447e-08,3.478414782875916e-07,5.451691365010447e-08,3.478414782875916e-07,5.451691365010447e-08,2.1423434759526572e-07,1.3275203514240275e-07,1.2845268315686553e-07,-1.0605512557049224e-07,1330,0.005346785765141249,0.004556711763143539,0.00012646081449929625,0.0007889049593359232,3.478414782875916e-07,0.00012646081449929625,0.0007889049593359232,3.478414782875916e-07,0.00012646081449929625,0.0007889049593359232,3.478414782875916e-07,0.00012646081449929625,0.0007889049593359232,0.0070323944091796875,4.059002378653531e-08,-4.9625006795395166e-05,9.181634652577486e-08,-0.0027505545876920223,3.4363782219770656e-07,-8.160008064805879e-07,2.7744074486690806e-06,1.0363244200561894e-06,2.420541386527475e-05,7.500918400182854e-06,1.7337977624265477e-05,4.59397719865251e-09,2.9148749192131618e-08,2.1326853616443486e-09,1.1368048724591517e-08,4.146293086648711e-09,1.5751501436511717e-08,6.7404006820481754e-09,4.059002378653531e-08,6.7404006820481754e-09,4.059002378653531e-08,6.7404006820481754e-09,4.059002378653531e-08,6.7404006820481754e-09,4.059002378653531e-08,4.59397719865251e-09,2.9148749192131618e-08,2.1326853616443486e-09,1.1368048724591517e-08,0.0010058429324999452,0.0070323944091796875,14.946666717529297,79.65462493896484,0.9980016946792603,1.0001232624053955,1.0858290266924087e-08,4.02803799204321e-08,6.711997624364585e-09,4.02803799204321e-08,1.356446404088274e-07,1.291985199713963e-06,1.0858290266924087e-08,4.02803799204321e-08,1.2893264056401676e-07,1.2794180292985402e-06,0.0010058429324999452,0.0070323944091796875,3.075763288507005e-07,6.15152657701401e-07,-6.235577166080475e-05,-6.037105049472302e-05,4.355444252723828e-05,4.433198773767799e-05,1.2448894892713724e-07,1.2558334105960967e-07,4.8102851479825404e-08,4.9780364719254067e-08,1.2414338357302768e-07,1.2845268315686553e-07,1.7290165033045923e-07,1.7568436305737123e-07,1.7290165033045923e-07,1.7568436305737123e-07,1.7290165033045923e-07,1.7568436305737123e-07,1.7290165033045923e-07,1.7568436305737123e-07,1.2448894892713724e-07,1.2558334105960967e-07,4.8102851479825404e-08,4.9780364719254067e-08,-0.0027575306594371796,-0.0027505545876920223,0.537202775478363,0.5452723503112793,1.0055325031280518,1.0055465698242188,2.9800156653436716e-07,3.051065675663267e-07,1.738581971721942e-07,1.7665388440946117e-07,2.3474234467357746e-07,2.3722869002540392e-07,2.9800156653436716e-07,3.051065675663267e-07,6.088414750138327e-08,6.119349649225114e-08,-0.0027575306594371796,-0.0027505545876920223
1,5e-06,free,unit_box,-1.0,1.0,-1.0,1.0,True,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,-2.340558012292604e-06,1.662749809838715e-06,-3.937460064662446e-07,2.340558012292604e-06,7.340558113355655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8752440746061527e-10,-9.726942198146379,1.8497062215239168e-10,2.5537853082235884e-12,1.8497062215239168e-10,1.652844805466458e-10,1.678382710590398e-10,0.00030962604796513915,0.012980804778635502,-0.0035902992822229862,-3.11578914988786e-05,-0.0012207236140966415,5411,0,6.65786819809e-06,1.064663365468732e-06,4.20095830122591e-06,4.951991741108941e-07,1.0885885785683058e-05,1.5630522511855816e-06,1.0885885785683058e-05,1.5630522511855816e-06,1.0885885785683058e-05,1.5630522511855816e-06,1.0885885785683058e-05,1.5630522511855816e-06,6.65786819809e-06,4.20095830122591e-06,3.620859843067592e-06,-4.470221028896049e-06,3122,0.005154761485755444,0.00533631956204772,0.00012646081449929625,0.0007889049593359232,1.0885885785683058e-05,0.00012646081449929625,0.0007889049593359232,1.0885885785683058e-05,0.00012646081449929625,0.0007889049593359232,1.0885885785683058e-05,0.00012646081449929625,0.0007889049593359232,-3.171714342897758e-05,3.835746611002833e-06,-0.00017798098269850016,3.008549583682907e-06,-0.0023858267813920975,1.0381671017967165e-05,4.285362592781894e-06,2.5448036467423663e-05,-5.667457662639208e-05,-6.314114671113202e-06,0.0002093573857564479,0.00023350650735665113,2.0284787751734257e-06,2.5476360860920977e-06,9.556493978379876e-07,1.315099211751658e-06,5.255376689383695e-10,3.83642486667668e-08,2.9902835194661748e-06,3.835746611002833e-06,2.9902835194661748e-06,3.835746611002833e-06,2.9902835194661748e-06,3.835746611002833e-06,2.9902835194661748e-06,3.835746611002833e-06,2.0284787751734257e-06,2.5476360860920977e-06,9.556493978379876e-07,1.315099211751658e-06,-8.004422852536663e-05,-3.171714342897758e-05,0.14489562809467316,0.28985291719436646,1.000170111656189,1.0002813339233398,2.991323526657652e-06,3.836569703707937e-06,2.9907978387200274e-06,3.836569703707937e-06,2.990857183249318e-06,3.83666338166222e-06,2.991323526657652e-06,3.836569703707937e-06,5.928397356358417e-11,1.624028828084434e-10,-0.0010858871974050999,-2.7317932108417153e-05,1.60053441504715e-05,3.2010688300943e-05,-0.0004301836306694895,-0.00040994060691446066,0.00011784148227889091,0.00011897896183654666,3.928862497559749e-06,4.360554157756269e-06,1.94570225175994e-06,2.0126904018979985e-06,3.5424222915025894e-06,3.620859843067592e-06,5.887097358936444e-06,6.38620895188069e-06,5.887097358936444e-06,6.38620895188069e-06,5.887097358936444e-06,6.38620895188069e-06,5.887097358936444e-06,6.38620895188069e-06,3.928862497559749e-06,4.360554157756269e-06,1.94570225175994e-06,2.0126904018979985e-06,-0.0024072849191725254,-0.0023858267813920975,0.47299158573150635,0.4841547906398773,1.0048303604125977,1.0048733949661255,9.457935448153876e-06,1.003764191409573e-05,5.915513156651286e-06,6.4167825257754885e-06,5.961916940577794e-06,6.462358214776032e-06,9.457935448153876e-06,1.003764191409573e-05,4.6404146303302696e-08,4.7232539657215966e-08,0.00035024574026465416,0.00036472780629992485
2,1e-05,free,unit_box,-1.0,1.0,-1.0,1.0,True,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,-4.987698048353195e-06,3.52207234755042e-06,-7.587213985971175e-07,4.987698048353195e-06,1.4987697795731947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222963301686119e-10,-9.141284591690408,7.204643548419654e-10,1.8319753266465844e-12,7.204615237732526e-10,6.714253042439111e-10,6.732572832568451e-10,0.00016453179705422372,0.000803642557002604,-0.0029694424010813236,-0.00024997451691888273,-0.001153978519141674,5411,0,3.209635178791359e-05,4.582061592373066e-06,2.026694164669607e-05,2.0562483769026585e-06,5.249384048511274e-05,6.651555395364994e-06,5.249384048511274e-05,6.651549483649433e-06,5.249384048511274e-05,6.651555395364994e-06,5.249384048511274e-05,6.651555395364994e-06,3.209635178791359e-05,2.026694164669607e-05,1.430529937351821e-05,-2.1778132577310316e-05,3386,0.004935277160257101,0.005471390672028065,0.00011280964827165008,0.0002940627164207399,5.249384048511274e-05,0.00011280964827165008,0.0002940627164207399,5.249384048511274e-05,0.00011280964827165008,0.0002940627164207399,5.249384048511274e-05,0.00011280964827165008,0.0002940627164207399,-0.00026052698376588523,1.0046759598481003e-05,-0.00047701498260721564,1.2978564882359933e-05,-0.0016078276094049215,5.249384048511274e-05,-6.671639130217955e-05,-2.1033265511505306e-06,-4.741950033348985e-05,1.2129718015785329e-05,0.00034640677040442824,0.00038031931035220623,5.739685093431035e-06,6.906286671437556e-06,2.494763293725555e-06,3.362049710631254e-06,7.3159940328082484e-09,1.7975639821088407e-07,8.250518476415891e-06,1.0046759598481003e-05,8.250518476415891e-06,1.0046759598481003e-05,8.250518476415891e-06,1.0046759598481003e-05,8.250518476415891e-06,1.0046759598481003e-05,5.739685093431035e-06,6.906286671437556e-06,2.494763293725555e-06,3.362049710631254e-06,-0.0003119786561001092,-0.00026052698376588523,0.19394709169864655,0.37307703495025635,1.0006341934204102,1.0007508993148804,8.263045856438112e-06,1.0052612196886912e-05,8.255730790551752e-06,1.0052612196886912e-05,8.256523869931698e-06,1.0053275218524504e-05,8.263045856438112e-06,1.0052612196886912e-05,7.926683753822772e-10,1.103249491762881e-09,-0.0002319344348507002,-0.00018885749159380794,4.226756209391169e-05,8.453512418782339e-05,-0.0008712366688996553,-0.0008063174318522215,0.000267596886260435,0.0002760282950475812,1.7728689272189513e-05,2.02809624170186e-05,7.988321158336475e-06,8.596353836765047e-06,1.3606582797365263e-05,1.430529937351821e-05,2.5768466002773494e-05,2.8932689019711688e-05,2.5768466002773494e-05,2.8932689019711688e-05,2.5768466002773494e-05,2.8932689019711688e-05,2.5768466002773494e-05,2.8932689019711688e-05,1.7728689272189513e-05,2.02809624170186e-05,7.988321158336475e-06,8.596353836765047e-06,-0.0016164639964699745,-0.0016078276094049215,0.28612983226776123,0.2975079417228699,1.00324547290802,1.0032627582550049,3.9458624087274075e-05,4.3331387132639065e-05,2.585204128990881e-05,2.9026088668615557e-05,2.5872961487038992e-05,2.90467833110597e-05,3.9458624087274075e-05,4.3331387132639065e-05,2.0919005194741658e-08,2.1143545581026046e-08,0.00079082086449489,0.000803642557002604
3,1.5e-05,free,unit_box,-1.0,1.0,-1.0,1.0,True,1.4999999621068127e-05,1.4999999621068127e-05,1.500000053056283e-05,1.4999999621068127e-05,-7.617541541549144e-06,5.258597866486525e-06,-1.2063643453075201e-06,7.617541541549144e-06,2.2617541617364623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629480704664829e-09,-8.787950777823694,1.628247203733224e-09,1.2335009316050138e-12,1.628247203733224e-09,1.5254837393285925e-09,1.526717197108951e-09,0.0002483666758053005,0.0004277981352061033,-0.002571482677012682,-8.303690992761403e-05,-0.0009056119597516954,5411,0,7.895262388046831e-05,1.039602739183465e-05,4.986029307474382e-05,4.631742740457412e-06,0.0001291340886382386,1.505760428699432e-05,0.0001291340886382386,1.505760428699432e-05,0.0001291340886382386,1.505760428699432e-05,0.0001291340886382386,1.505760428699432e-05,7.895262388046831e-05,4.986029307474382e-05,3.420851135160774e-05,-5.3960353397997096e-05,3483,0.004935277160257101,0.005471390672028065,0.00011280964827165008,0.0002940627164207399,0.0001291340886382386,0.00011280964827165008,0.0002940627164207399,0.0001291340886382386,0.00011280964827165008,0.0002940627164207399,0.0001291340886382386,0.00011280964827165008,0.0002940627164207399,-9.149329707724974e-05,2.3048640287015587e-05,-0.0002856437349691987,2.971993490064051e-05,-0.0012749155284836888,0.0001291340886382386,-7.42578340577893e-05,9.483547728450503e-06,-0.00011217182327527553,-2.507089993741829e-05,0.0005021367687731981,0.0005755589227192104,1.2397467799019068e-05,1.621602314116899e-05,5.188642717257608e-06,7.060208190523554e-06,5.998989638378305e-10,4.379262463771738e-08,1.7619531718082726e-05,2.3048640287015587e-05,1.7619531718082726e-05,2.3048640287015587e-05,1.7619531718082726e-05,2.3048640287015587e-05,1.7619531718082726e-05,2.3048640287015587e-05,1.2397467799019068e-05,1.621602314116899e-05,5.188642717257608e-06,7.060208190523554e-06,-0.00013896310701966286,-9.149329707724974e-05,0.17384299635887146,0.31366318464279175,1.0002878904342651,1.000387191772461,1.7625174223212525e-05,2.305423367943149e-05,1.7624573956709355e-05,2.305423367943149e-05,1.7624739484745078e-05,2.305434645677451e-05,1.7625174223212525e-05,2.305423367943149e-05,1.660649812107451e-10,2.882280525362546e-10,0.0001730155636323616,0.00018187231034971774,7.947395351948217e-05,0.00015894790703896433,-0.0013617374934256077,-0.0012342287227511406,0.0004162411787547171,0.00043467251816764474,4.431438719620928e-05,5.207206777413376e-05,1.9355413314769976e-05,2.1331154130166396e-05,3.199117418262176e-05,3.420851135160774e-05,6.37944758636877e-05,7.354062108788639e-05,6.37944758636877e-05,7.354062108788639e-05,6.37944758636877e-05,7.354062108788639e-05,6.37944758636877e-05,7.354062108788639e-05,4.431438719620928e-05,5.207206777413376e-05,1.9355413314769976e-05,2.1331154130166396e-05,-0.0012832593638449907,-0.0012749155284836888,0.24948933720588684,0.2588537633419037,1.0025782585144043,1.0025949478149414,9.594995935913175e-05,0.00010793751425808296,6.39587888144888e-05,7.372900290647522e-05,6.397198012564331e-05,7.374201959464699e-05,9.594995935913175e-05,0.00010793751425808296,1.3185815994631866e-08,1.335797517043602e-08,0.0003332046326249838,0.0003334971843287349
4,2e-05,free,unit_box,-1.0,1.0,-1.0,1.0,True,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,-1.022873584588524e-05,7.009092314547161e-06,-1.6218008340729284e-06,1.022873584588524e-05,3.0228735340642743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.903967745307781e-09,-8.537008211702192,2.9024949110834086e-09,1.472834224372499e-12,2.9024949110834086e-09,2.7294628779372943e-09,2.730935699801762e-09,0.00035596208181232214,0.014292804524302483,-0.002253119368106127,0.014209767803549767,-0.0005496498779393733,5258,0,0.00014944079157430679,1.8663686205400154e-05,9.437906555831432e-05,8.296323358081281e-06,0.0002444277924951166,2.7013451472157612e-05,0.0002444277924951166,2.7013451472157612e-05,0.0002444277924951166,2.7013451472157612e-05,0.0002444277924951166,2.7013451472157612e-05,0.00014944079157430679,9.437906555831432e-05,6.365159060806036e-05,-0.00010223609569948167,3543,0.004935277160257101,0.005471390672028065,0.00011280964827165008,0.0002940627164207399,0.0002444277924951166,0.00011280964827165008,0.0002940627164207399,0.0002444277924951166,0.00011280964827165008,0.0002940627164207399,0.0002444277924951166,0.00011280964827165008,0.0002940627164207399,0.012506207451224327,4.0588038245914504e-05,-0.00013044325169175863,5.4838223149999976e-05,-0.0010204341961070895,0.0002444277924951166,-9.24689375096932e-05,2.1382351405918598e-05,-0.0001508903078502044,-3.1568604754284024e-05,0.000661709753330797,0.0007578489021398127,2.1716450646636076e-05,2.8085898520657793e-05,9.155721272691153e-06,1.3319831850822084e-05,0.0,0.0,3.093114719376899e-05,4.0588038245914504e-05,3.093114719376899e-05,4.0588038245914504e-05,3.093114719376899e-05,4.0588038245914504e-05,3.093114719376899e-05,4.0588038245914504e-05,2.1716450646636076e-05,2.8085898520657793e-05,9.155721272691153e-06,1.3319831850822084e-05,0.003447020659223199,0.012506207451224327,21.496599197387695,57.780609130859375,0.9931449294090271,1.0000874996185303,3.071269748033956e-05,4.051117139169946e-05,3.071269748033956e-05,4.051117139169946e-05,3.1091647542780265e-05,4.064416862092912e-05,3.071269748033956e-05,4.051117139169946e-05,3.789515972130175e-07,1.326820211033919e-06,0.003585983533412218,0.012597700580954552,0.0001204895816044882,0.0002409791632089764,-0.0018698328640311956,-0.001674187951721251,0.0005653169937431812,0.0005943640717305243,8.435220661340281e-05,0.00010073580051539466,3.628893318818882e-05,4.053400334669277e-05,5.899876123294234e-05,6.365159060806036e-05,0.00012087488721590489,0.0001415308943251148,0.00012087488721590489,0.0001415308943251148,0.00012087488721590489,0.0001415308943251148,0.00012087488721590489,0.0001415308943251148,8.435220661340281e-05,0.00010073580051539466,3.628893318818882e-05,4.053400334669277e-05,-0.0010279290145263076,-0.0010204341961070895,0.22336432337760925,0.23142555356025696,1.002066969871521,1.0020819902420044,0.00018012318469118327,0.00020547289750538766,0.00012112442345824093,0.0001418213068973273,0.00012113287812098861,0.00014182964514475316,0.00018012318469118327,0.00020547289750538766,8.4625462193344e-09,8.586460431558862e-09,0.00025533040752634406,0.0002561794826760888
