case_id,top_u_mode,variant,final_strain_mse,final_strain_rel_rmse,strain_corr,He_current_corr,target_bulk_to_notch_He_current,pred_bulk_to_notch_He_current,target_bottom_to_notch_He_current,pred_bottom_to_notch_He_current,target_max_He_current_x,target_max_He_current_y,pred_max_He_current_x,pred_max_He_current_y,classification
prefit_free_disp_only_e1000,free,disp_only,0.0024401205591857433,0.19240941107273102,0.9816301465034485,0.9261127710342407,0.23440211516373397,0.11922254459153366,0.028618440934266305,0.013912644738180746,0.00011280964827165008,0.0002940627164207399,0.005044497083872557,0.004957105498760939,notch-amplified
prefit_free_disp_lip_e1000,free,disp_lip,29.021345138549805,20.983572006225586,0.058896515518426895,0.0046149082481861115,0.23440211516373397,0.04372863847064632,0.028618440934266305,3.891165904863248e-05,0.00011280964827165008,0.0002940627164207399,3.705765993800014e-05,0.0071093118749558926,notch-amplified with boundary max
prefit_free_disp_strain_e1000,free,disp_strain,0.00038743173354305327,0.07666873186826706,0.9970293045043945,0.984393835067749,0.23440211516373397,0.18410761318298108,0.028618440934266305,0.02294062651567709,0.00011280964827165008,0.0002940627164207399,0.00011280964827165008,0.0002940627164207399,notch-amplified with boundary max
prefit_fixed_disp_only_e1000,fixed,disp_only,0.0020494486670941114,0.17394793033599854,0.9848072528839111,0.9513803124427795,0.26013536835306006,0.1447186197751157,0.03377878814045944,0.01880667627446467,0.00011280964827165008,0.0002940627164207399,0.005045945756137371,0.005040077492594719,notch-amplified
prefit_fixed_disp_lip_e1000,fixed,disp_lip,0.41203296184539795,2.4664182662963867,0.3645324110984802,0.03482527285814285,0.26013536835306006,0.01085488500130809,0.03377878814045944,0.0001435548768715844,0.00011280964827165008,0.0002940627164207399,0.0001670881174504757,0.00486090499907732,notch-amplified with boundary max
prefit_fixed_disp_strain_e1000,fixed,disp_strain,0.00041548596345819533,0.07832112908363342,0.9968849420547485,0.9874274730682373,0.26013536835306006,0.20329532776754508,0.03377878814045944,0.026369233364682186,0.00011280964827165008,0.0002940627164207399,0.00011280964827165008,0.0002940627164207399,notch-amplified with boundary max
