case_id,top_u_mode,variant,target_notch_lip_u_jump_abs_max,pred_notch_lip_u_jump_abs_max,pred_to_target_lip_u_jump_ratio,target_notch_lip_v_jump_abs_max,pred_notch_lip_v_jump_abs_max,pred_to_target_lip_v_jump_ratio,lip_u_jump_mse,lip_v_jump_mse,final_lip_jump_mse
prefit_free_disp_only_e1000,free,disp_only,0.0018539580050855875,0.0018532052636146545,0.9995939813799082,0.000429907173383981,0.0004331116215325892,1.0074538140952258,7.05191599559285e-11,3.951311847161243e-11,1.1003228189698788e-10
prefit_free_disp_lip_e1000,free,disp_lip,0.0018539580050855875,0.001995617989450693,1.0764094893069414,0.000429907173383981,0.0004357238649390638,1.0135301104871015,2.318956404678829e-08,2.2649577768873996e-09,2.5454523822077135e-08
prefit_free_disp_strain_e1000,free,disp_strain,0.0018539580050855875,0.0018481472507119179,0.9968657572837517,0.000429907173383981,0.00042649381794035435,0.9920602500843178,1.5345207049488607e-10,9.592047295337025e-11,2.4937255038715023e-10
prefit_fixed_disp_only_e1000,fixed,disp_only,0.001874734298326075,0.0018748866859823465,1.000081284935368,0.00041150907054543495,0.0004201953415758908,1.0211083343046183,9.481059687344029e-11,3.98133713497284e-11,1.3462396475372174e-10
prefit_fixed_disp_lip_e1000,fixed,disp_lip,0.001874734298326075,0.0018745645647868514,0.9999094626159156,0.00041150907054543495,0.00040968821849673986,0.9955751836860324,1.068595878450651e-09,2.485536498841867e-10,1.3171495005792622e-09
prefit_fixed_disp_strain_e1000,fixed,disp_strain,0.001874734298326075,0.0018676990875974298,0.9962473558333429,0.00041150907054543495,0.00040877668652683496,0.9933600879927669,4.470075420925923e-10,3.708475193597849e-11,4.840922662729952e-10
