case,step,Delta,alpha_min,alpha_mean,alpha_std,alpha_max,alpha_gt_0p5_area_fraction,He_current_mean,He_current_std,He_current_max,He_history_mean,He_history_std,He_history_max,mechanics_drive_mean,mechanics_drive_std,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_alpha_max,notch_tip_alpha_mean,bulk_alpha_mean,bulk_alpha_p95,bottom_right_alpha_max,bottom_right_alpha_mean,notch_tip_He_current_max,notch_tip_He_current_mean,bulk_He_current_p95,bulk_He_current_mean,bottom_right_He_current_max,bottom_right_He_current_mean,notch_tip_mechanics_drive_max,notch_tip_mechanics_drive_mean,bulk_mechanics_drive_p95,bulk_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_mechanics_drive_mean,bulk_He_current_p95_over_notch_tip_He_current_max,bottom_right_He_current_max_over_notch_tip_He_current_max,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max,He_current_ratio_denominator_valid,mechanics_drive_ratio_denominator_valid,bulk_He_current_p95_over_notch_tip_He_current_max_valid,bottom_right_He_current_max_over_notch_tip_He_current_max_valid,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max_valid,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max_valid,bulk_alpha_mean_over_notch_tip_alpha_max,bottom_right_alpha_max_over_notch_tip_alpha_max,reaction_N_tm_eff,elastic_energy,fracture_energy,loss_total,loss_log10,top_u_mode,top_u_abs_max,top_v_error_max,bottom_u_abs_max,bottom_v_abs_max,bottom_right_He_current_p95,bottom_right_alpha_p95,bottom_right_mechanics_drive_p95,bottom_u_max,bottom_u_mean,bottom_u_min,bottom_v_max,bottom_v_mean,bottom_v_min,bulk_He_current_max,bulk_alpha_max,bulk_mechanics_drive_max,macro_strain,macro_stress,max_He_current,max_He_history,max_mechanics_drive,notch_tip_He_current_p95,notch_tip_alpha_p95,notch_tip_mechanics_drive_p95,top_u_max,top_u_mean,top_u_min,top_v_abs_max,top_v_max,top_v_mean,top_v_min,alpha_init,coord_normalization,hidden_layers,neurons,seed,run_level
default_none,10,4.7e-05,0.1708196997642517,0.17398575745554645,0.0006049586950642642,0.17504224181175232,0.0,0.0016920370904505364,9.448378822194144e-06,0.0017044469714164734,0.0016920370904505364,9.448378822194144e-06,0.0017044469714164734,0.0016920370904505364,9.448378822194144e-06,0.0017044469714164734,4.310390795581043e-05,0.003874539164826274,4.310390795581043e-05,0.003874539164826274,4.310390795581043e-05,0.003874539164826274,0.17414510250091553,0.17407373981933072,0.1740372716326402,0.17486487552523614,0.1708795726299286,0.17084963619709015,0.0017003386747092009,0.0016992397092869633,0.0017014973738696427,0.0016924463593897669,0.0016652604099363089,0.0016646180301904678,0.0017003386747092009,0.0016992397092869633,0.0017014973738696427,0.0016924463593897669,0.0016652604099363089,0.0016646180301904678,1.0006814519822882,0.9793698365539494,1.0006814519822882,0.9793698365539494,True,True,1.0006814519822882,0.9793698365539494,1.0006814519822882,0.9793698365539494,0.9993807987320531,0.9812482244743589,2.1726760864257812,1.1426530477365304e-07,2.403294629971242e-08,1.3829825107336546e-07,-6.85918331196581,free,3.6426843053050106e-07,0.0,0.0,0.0,0.0016651961719617247,0.17087657898664474,0.0016651961719617247,0.0,0.0,0.0,0.0,0.0,0.0,0.0017032132018357515,0.17504224181175232,0.0017032132018357515,nan,nan,0.0017044469714164734,0.0017044469714164734,0.0017044469714164734,0.001700204098597169,0.17414197325706482,0.001700204098597169,2.820194993091718e-07,5.734284718172944e-08,-3.6426843053050106e-07,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,default,none,8,400,2,"near-production diagnostic, not validation"
default_none,11,4.9e-05,0.18281683325767517,0.1862220222089454,0.0006317162148737792,0.18720340728759766,0.0,0.001840591488366131,1.164333384336139e-05,0.001857284689322114,0.001840591488366131,1.164333384336139e-05,0.001857284689322114,0.001840591488366131,1.164333384336139e-05,0.001857284689322114,4.310390795581043e-05,0.003874539164826274,4.310390795581043e-05,0.003874539164826274,4.310390795581043e-05,0.003874539164826274,0.18653392791748047,0.18648766124085203,0.18628265891129026,0.18700257018208505,0.18285509943962097,0.18283596634864807,0.0018493297975510359,0.0018487513489536431,0.0018550996901467443,0.0018410519182186164,0.0018043600721284747,0.0018035838729701936,0.0018493297975510359,0.0018487513489536431,0.0018550996901467443,0.0018410519182186164,0.0018043600721284747,0.0018035838729701936,1.0031199911467112,0.9756832310374752,1.0031199911467112,0.9756832310374752,True,True,1.0031199911467112,0.9756832310374752,1.0031199911467112,0.9756832310374752,0.9986529581562161,0.9802779659500499,2.1160924434661865,1.2057262210873887e-07,2.7529575064022538e-08,1.481021971727614e-07,-6.829438498447543,free,3.636685050878441e-07,0.0,0.0,0.0,0.0018042824522126466,0.18285318613052368,0.0018042824522126466,0.0,0.0,0.0,0.0,0.0,0.0,0.0018567105289548635,0.18720340728759766,0.0018567105289548635,nan,nan,0.001857284689322114,0.001857284689322114,0.001857284689322114,0.0018491677474230528,0.18652696013450623,0.0018491677474230528,2.976407813548576e-07,6.065612150329968e-08,-3.636685050878441e-07,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,default,none,8,400,2,"near-production diagnostic, not validation"
default_unitbox,0,1e-06,-0.0009195501334033906,-0.00010298104033517182,0.00014478516791605948,5.991975194774568e-05,0.0,4.137641517552539e-07,7.719043909752198e-07,4.070628710906021e-05,4.137641517552539e-07,7.719043909752198e-07,4.070628710906021e-05,4.137641517552539e-07,7.719043909752198e-07,4.070628710906021e-05,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,-0.0006367629976011813,-0.0008107546233725159,-8.995345643337021e-05,-4.396852023091968e-06,5.8070501836482435e-05,1.1291502232779749e-05,4.070628710906021e-05,3.6260254469452645e-06,8.565984103370281e-07,3.784520484191417e-07,1.416336544934893e-06,1.2595413068083872e-06,4.070628710906021e-05,3.6260254469452645e-06,8.565984103370281e-07,3.784520484191417e-07,1.416336544934893e-06,1.2595413068083872e-06,0.021043393322560496,0.03479404891780591,0.021043393322560496,0.03479404891780591,True,True,0.021043393322560496,0.03479404891780591,0.021043393322560496,0.03479404891780591,0.14126677707756827,-0.09119641382311174,0.038089923560619354,3.5999467296043974e-11,1.578190093258318e-14,3.601524919697656e-11,-10.44351357590333,free,3.5002344134227314e-07,0.0,0.0,0.0,1.4006570211222424e-06,5.339260187611216e-05,1.4006570211222424e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.3575361158000305e-06,5.991975194774568e-05,3.3575361158000305e-06,nan,nan,4.070628710906021e-05,4.070628710906021e-05,4.070628710906021e-05,8.471311411994958e-06,-0.0007212206721305849,8.471311411994958e-06,1.808617327014872e-07,1.1233585528458434e-08,-3.5002344134227314e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,1,5e-06,-0.0009115116554312408,0.0001052759064680191,0.0006699055928918734,0.0036540429573506117,0.0,1.2183668698890011e-05,2.291336422424464e-05,0.001211346942000091,1.218366889901481e-05,2.2913364117834678e-05,0.001211346942000091,1.218366889901481e-05,2.2913364117834678e-05,0.001211346942000091,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,-0.0006353311473503709,-0.0007992975249542051,0.0001484442588763852,0.002039186668116599,-1.6527097614016384e-05,-2.3517014597018715e-05,0.001211346942000091,0.00010820761932813159,2.548696147641749e-05,1.1137741573346396e-05,3.610196654335596e-05,3.274131449870765e-05,0.001211346942000091,0.00010820761932813159,2.548696147641749e-05,1.1137741764717973e-05,3.610196654335596e-05,3.274131449870765e-05,0.021040183115776236,0.029803159847621295,0.021040183115776236,0.029803159847621295,True,True,0.021040183115776236,0.029803159847621295,0.021040183115776236,0.029803159847621295,-0.2336486405482675,0.026013359620321055,0.19108562171459198,1.050111331224457e-09,4.187508358729358e-13,1.05053008206033e-09,-8.978591507003149,free,1.5851931038923794e-06,0.0,0.0,0.0,3.5765901338891125e-05,-1.7226089312316617e-05,3.5765901338891125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010103637760039419,0.0036540429573506117,0.00010103637760039419,nan,nan,0.001211346942000091,0.001211346942000091,0.001211346942000091,0.0002457719790982079,-0.0007111244252882899,0.0002457719790982079,8.388618084609334e-07,4.6364917949404114e-08,-1.5851931038923794e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,2,1e-05,-0.0003832034708466381,0.005839454455616196,0.006980257379012395,0.06391558051109314,0.0,5.046052551733599e-05,0.00010244524396985959,0.005493447184562683,5.046052803971625e-05,0.00010244524272759842,0.005493447184562683,5.046052803971625e-05,0.00010244524272759842,0.005493447184562683,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.06391558051109314,0.04039424314635665,0.005535769684172631,0.013506552204489708,0.015826573595404625,0.01581978891044855,0.005493447184562683,0.0004858208217509145,0.00010476802708581086,4.564695136038796e-05,0.00014363721129484475,0.00013168202713131905,0.005493447184562683,0.0004858208217509145,0.00010476802708581086,4.564695304775416e-05,0.00014363721129484475,0.00013168202713131905,0.019071454328390185,0.02614700869400991,0.019071454328390185,0.02614700869400991,True,True,0.019071454328390185,0.02614700869400991,0.019071454328390185,0.02614700869400991,0.08661064547809039,0.24761683252892894,0.3753374218940735,4.19978807286725e-09,4.424652311207922e-11,4.244034595979329e-09,-8.372221084529961,free,3.0410769795707893e-06,0.0,0.0,0.0,0.00014244169287849217,0.015825895126909018,0.00014244169287849217,0.0,0.0,0.0,0.0,0.0,0.0,0.0004075948381796479,0.035033367574214935,0.0004075948381796479,nan,nan,0.005493447184562683,0.005493447184562683,0.005493447184562683,0.001101452368311582,0.06136695742607116,0.001101452368311582,1.609891796761076e-06,6.268542591669757e-08,-3.0410769795707893e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,9.999999747378752e-06,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,3,1.5e-05,-0.00035613978980109096,0.013384718659055687,0.016462698342586936,0.16992203891277313,0.0,0.0001170376196630525,0.00028332021304458533,0.015899669378995895,0.00011703764680311133,0.00028332020184275767,0.015899669378995895,0.00011703764680311133,0.00028332020184275767,0.015899669378995895,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.16992203891277313,0.10172482227830038,0.012498746124655695,0.028961246740072947,0.03478212282061577,0.0343705378472805,0.015899669378995895,0.0013120423060695742,0.00024010071574593893,0.00010331324391793117,0.0003287692670710385,0.00030251570569816977,0.015899669378995895,0.0013120423060695742,0.00024010071574593893,0.00010331326708053707,0.0003287692670710385,0.00030251570569816977,0.015100987952813765,0.02067774236270321,0.015100987952813765,0.02067774236270321,True,True,0.015100987952813765,0.02067774236270321,0.015100987952813765,0.02067774236270321,0.07355576830779281,0.20469459431610657,0.5229766964912415,9.233376729866904e-09,2.3856228104079946e-10,9.471939010907704e-09,-8.023561107001171,free,4.543798240774777e-06,0.0,0.0,0.0,0.0003261439109337516,0.03474096432328224,0.0003261439109337516,0.0,0.0,0.0,0.0,0.0,0.0,0.0009511809330433607,0.0832873284816742,0.0009511809330433607,nan,nan,0.015899669378995895,0.015899669378995895,0.015899669378995895,0.0029817298054695103,0.1626441717147827,0.0029817298054695103,2.3749450974719366e-06,7.659583616259624e-08,-4.543798240774777e-06,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,1.4999999621068127e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,4,2e-05,-0.0003683903196360916,0.024083165483499,0.03309993142552145,0.4080592095851898,0.0,0.00022668262699027615,0.0009103310348508215,0.05535276234149933,0.0002266829432240518,0.0009103309562087821,0.05535276234149933,0.0002266829432240518,0.0009103309562087821,0.05535276234149933,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.4080592095851898,0.2158955755605273,0.022032999942003348,0.05129810757935034,0.06307896971702576,0.061948686838150024,0.05535276234149933,0.0036789174859073333,0.0004355081473477181,0.00018427301228601266,0.0006013882230035961,0.0005541592254303396,0.05535276234149933,0.0036789175863815803,0.0004355081473477181,0.0001842732847100096,0.0006013882230035961,0.0005541592254303396,0.007867866551281523,0.010864646994369068,0.007867866551281523,0.010864646994369068,True,True,0.007867866551281523,0.010864646994369068,0.007867866551281523,0.010864646994369068,0.053994615056968974,0.15458288462879766,0.6336162090301514,1.5746319803611186e-08,8.011215024694707e-10,1.6547441306080657e-08,-7.78126915068336,free,6.162905719975242e-06,0.0,0.0,0.0,0.0005966653232462704,0.06296594142913818,0.0005966653232462704,0.0,0.0,0.0,0.0,0.0,0.0,0.0017690036911517382,0.18333378434181213,0.0017690036911517382,nan,nan,0.05535276234149933,0.05535276234149933,0.05535276234149933,0.01028837878257036,0.3839873194694518,0.01028837878257036,3.036612724827137e-06,5.450906712667347e-08,-6.162905719975242e-06,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,1.9999999494757503e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,5,2.5e-05,-0.0003748810850083828,0.038900974493346153,0.06678024911745566,0.8944754004478455,0.005729070412123452,0.0006351053765632421,0.007769983037883957,0.3894524574279785,0.0006355167611003845,0.007770054982678239,0.3894524574279785,0.0006355167611003845,0.007770054982678239,0.3894524574279785,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.8944754004478455,0.4269457095085758,0.03458043401694059,0.08315461315214633,0.09485252946615219,0.09330224245786667,0.3894524574279785,0.025473862175951507,0.0007018642732873554,0.0003049613550859132,0.000931206566747278,0.0008596018305979669,0.3894524574279785,0.025493363585865902,0.0007018642732873554,0.00030512883066097083,0.000931206566747278,0.0008596018305979669,0.001802182166014837,0.0023910660954539905,0.001802182166014837,0.0023910660954539905,True,True,0.001802182166014837,0.0023910660954539905,0.001802182166014837,0.0023910660954539905,0.03866001680943587,0.10604263618503257,0.6847078204154968,2.2560962875672885e-08,2.445861957411921e-09,2.5006824833084806e-08,-7.601941448014047,free,7.477065537386807e-06,0.0,0.0,0.0,0.0009240460931323469,0.09469750076532364,0.0009240460931323469,0.0,0.0,0.0,0.0,0.0,0.0,0.02258678525686264,0.5685257315635681,0.02258678525686264,nan,nan,0.3894524574279785,0.3894524574279785,0.3894524574279785,0.15315423607826198,0.8397544503211974,0.15315423607826198,3.425135673751356e-06,9.545825481183101e-08,-7.477065537386807e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,6,3e-05,-0.0003495671262498945,0.05420185277148671,0.09162924045298738,0.9727043509483337,0.010903714655331732,0.002106654962968588,0.0381434391443411,1.266520380973816,0.002111122440469035,0.03814413485966454,1.266520380973816,0.002111122440469035,0.03814413485966454,1.266520380973816,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.9727043509483337,0.493509393032283,0.04976178798527393,0.1228829190135002,0.12725594639778137,0.12484008818864822,1.266520380973816,0.1142207838262437,0.0010563155927229668,0.0006052696229492962,0.0012992860283702612,0.0012004136224277318,1.266520380973816,0.11446251079742567,0.0010618053260259327,0.0006066324213572235,0.0012992860283702612,0.0012004136224277318,0.0008340296836840284,0.00102587060412818,0.0008383641842459103,0.00102587060412818,True,True,0.0008340296836840284,0.00102587060412818,0.0008383641842459103,0.00102587060412818,0.051158183816859555,0.13082695299318212,0.7059130072593689,2.908221574671188e-08,4.996700386783459e-09,3.407891613349534e-08,-7.467514226250628,free,8.746279490878806e-06,0.0,0.0,0.0,0.0012893987877760082,0.12701436057686805,0.0012893987877760082,0.0,0.0,0.0,0.0,0.0,0.0,0.23202677071094513,0.895002543926239,0.23202677071094513,nan,nan,1.266520380973816,1.266520380973816,1.266520380973816,1.0519951462745654,0.9617690801620483,1.0519951462745654,3.6751796415046556e-06,2.5758902495454094e-07,-8.746279490878806e-06,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,7,3.5e-05,-0.00033529356005601585,0.06957824730549628,0.1133261048689808,0.9953271746635437,0.01644797634448346,0.00495845455572476,0.08940721839556073,3.2359328269958496,0.004978677957030479,0.08941933325902321,3.2359328269958496,0.004978677957030479,0.08941933325902321,3.2359328269958496,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.9953271746635437,0.508539443759069,0.06570889447912902,0.17557580620050428,0.16030289232730865,0.1570635288953781,3.2359328269958496,0.2667583154519864,0.0014452116622123863,0.0014925276794870276,0.001699144602753222,0.0015665238024666905,3.2359328269958496,0.267959166530377,0.001458467816701157,0.0014970730536498877,0.001699144602753222,0.0015665238024666905,0.0004466136163753686,0.0005250864877595932,0.00045071016447988446,0.0005250864877595932,True,True,0.0004466136163753686,0.0005250864877595932,0.00045071016447988446,0.0005250864877595932,0.06601738217520382,0.16105547643818405,0.7124813199043274,3.467166465043192e-08,8.407077700667287e-09,4.307874235109921e-08,-7.365736984063715,free,9.62997910392005e-06,0.0,0.0,0.0,0.0016858825227245688,0.1599789559841156,0.0016858825227245688,0.0,0.0,0.0,0.0,0.0,0.0,1.0505584478378296,0.97325199842453,1.0505584478378296,nan,nan,3.2359328269958496,3.2359328269958496,3.2359328269958496,1.8086107730865453,0.9821781396865845,1.8086107730865453,3.7949919260427123e-06,4.4088449726586985e-07,-9.62997910392005e-06,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,8,4e-05,-0.0003423097950872034,0.08467233151882113,0.13498664582104025,0.9969295263290405,0.023655516540380707,0.01050616651690187,0.18680687036628446,6.392106056213379,0.010545200057605486,0.18681360428635357,6.392106056213379,0.010545200057605486,0.18681360428635357,6.392106056213379,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.9969295263290405,0.5145975664666255,0.08133269205649431,0.23809266686439468,0.1852101981639862,0.18131143599748611,6.392106056213379,0.5301747128751355,0.001972786977421492,0.0037366556575939435,0.0020262552425265312,0.0018597940215840936,6.392106056213379,0.5318499995130018,0.002003211574628949,0.003755236479001823,0.0020262552425265312,0.0018597940215840936,0.00030862863664532996,0.00031699337037077653,0.0003133883507270266,0.00031699337037077653,True,True,0.00030862863664532996,0.00031699337037077653,0.0003133883507270266,0.00031699337037077653,0.08158319109674973,0.18578063270528197,0.6950353384017944,3.861514130676369e-08,1.2565884333071153e-08,5.118102563983484e-08,-7.2908910153371185,free,1.0328151802241337e-05,0.0,0.0,0.0,0.0020096091204322873,0.1848203219473362,0.0020096091204322873,0.0,0.0,0.0,0.0,0.0,0.0,2.5918922424316406,0.9956154823303223,2.5918922424316406,nan,nan,6.392106056213379,6.392106056213379,6.392106056213379,4.603924179077145,0.9915799140930176,4.603924179077145,3.659513595266617e-06,5.231485857848384e-07,-1.0328151802241337e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,9,4.5e-05,-0.00029419854399748147,0.09795339237648358,0.15571726518969356,1.0002530813217163,0.03308076141193864,0.01875545136818126,0.31484947040579053,10.005758285522461,0.01880311529200524,0.3148519335980765,10.005758285522461,0.01880311529200524,0.3148519335980765,10.005758285522461,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.9979023933410645,0.5168177463012199,0.09438713511067207,0.3292600437998761,0.19382160902023315,0.18835164606571198,10.005758285522461,0.8629353953398992,0.002540400461293755,0.007974917936014143,0.0021277545019984245,0.0019398656440898776,10.005758285522461,0.8641285490508406,0.002605778444558368,0.008010627211791368,0.0021277545019984245,0.0019398656440898776,0.00025389384680314664,0.00021265299853156724,0.0002604278826452087,0.00021265299853156724,True,True,0.00025389384680314664,0.00021265299853156724,0.0002604278826452087,0.00021265299853156724,0.09458553836578715,0.19422902511667645,0.7121880650520325,4.063025826894773e-08,1.6918876966087737e-08,5.7549135235035465e-08,-7.239961197932955,free,9.385636076331139e-06,0.0,0.0,0.0,0.0021089656162075698,0.19327461272478103,0.0021089656162075698,0.0,0.0,0.0,0.0,0.0,0.0,4.640323638916016,1.0002530813217163,4.640323638916016,nan,nan,10.005758285522461,10.005758285522461,10.005758285522461,7.573840332031249,0.9951502203941345,7.573840332031249,3.990656296082307e-06,1.1865572410840742e-06,-9.385636076331139e-06,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,10,4.7e-05,-0.0003310597385279834,0.1022570939072694,0.162577488945917,1.0002713203430176,0.03677693587137313,0.023677831104637125,0.3890496654325707,12.109426498413086,0.023749463634084964,0.38905471653325585,12.109426498413086,0.023749463634084964,0.38905471653325585,12.109426498413086,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.9982732534408569,0.5177320956367336,0.098282161783489,0.36894863098859765,0.19528427720069885,0.18949145078659058,12.109426498413086,1.0510723750843407,0.0029090238618664443,0.010663806860817185,0.002127900021150708,0.0019472307758405805,12.109426498413086,1.052799521755669,0.0030089608510024735,0.010718493154841888,0.002127900021150708,0.0019472307758405805,0.00024022804566737043,0.00017572260927712513,0.00024848087160831203,0.00017572260927712513,True,True,0.00024022804566737043,0.00017572260927712513,0.00024848087160831203,0.00017572260927712513,0.09845216371842999,0.19562206693166556,0.7227647304534912,4.102648887283067e-08,1.8476365326591804e-08,5.950285419942247e-08,-7.225462201778516,free,9.063410288945306e-06,0.0,0.0,0.0,0.0021098330966196955,0.19470499455928802,0.0021098330966196955,0.0,0.0,0.0,0.0,0.0,0.0,5.82773494720459,1.0002713203430176,5.82773494720459,nan,nan,12.109426498413086,12.109426498413086,12.109426498413086,9.12202224731445,0.9961806416511536,9.12202224731445,3.7553395486611407e-06,1.0795837994237445e-06,-9.063410288945306e-06,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
default_unitbox,11,4.9e-05,-0.0003438764833845198,0.10590754305207879,0.16921268439882078,1.0003069639205933,0.04084272777675106,0.029271022711598753,0.4685116873861185,14.34373664855957,0.029375794683751365,0.46851912628105025,14.34373664855957,0.029375794683751365,0.46851912628105025,14.34373664855957,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.005045945756137371,0.005040077492594719,0.9986237287521362,0.5179844319003902,0.10134281301077554,0.4000137194991112,0.1948467195034027,0.1893339827656746,14.34373664855957,1.24973314544937,0.0031684220302849904,0.013948332015543734,0.0021280862856656313,0.0019495647866278887,14.34373664855957,1.2519417787026799,0.0032697615562938143,0.014033171229499998,0.0021280862856656313,0.0019495647866278887,0.00022089237329961508,0.00014836345213290977,0.00022795744486999982,0.00014836345213290977,True,True,0.00022089237329961508,0.00014836345213290977,0.00022795744486999982,0.00014836345213290977,0.10148248043075428,0.19511525101339217,0.7359966039657593,4.113580587272736e-08,1.9984431887110077e-08,6.112023775983744e-08,-7.2138149650085355,free,8.935711775848176e-06,0.0,0.0,0.0,0.002110234135761857,0.1942954458296299,0.002110234135761857,0.0,0.0,0.0,0.0,0.0,0.0,7.079331398010254,1.0003069639205933,7.079331398010254,nan,nan,14.34373664855957,14.34373664855957,14.34373664855957,10.74717369079589,0.997011137008667,10.74717369079589,3.604823859859607e-06,1.0245764656247048e-06,-8.935711775848176e-06,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,default,unit_box,8,400,2,"near-production diagnostic, not validation"
intact_none,0,1e-06,-8.504391075803142e-07,4.976758104941815e-05,4.515618974217523e-05,0.00018436710524838418,0.0,4.199879127376208e-07,8.388871581111699e-07,4.442606950760819e-05,4.199879127376208e-07,8.388871581111699e-07,4.442606950760819e-05,4.199879127376208e-07,8.388871581111699e-07,4.442606950760819e-05,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.00018436710524838418,0.00016177571992619498,4.981458226990304e-05,0.00011350711429258808,0.0001515646872576326,0.0001462400032323785,4.442606950760819e-05,3.888420528881721e-06,8.515492169181006e-07,3.817010490485607e-07,1.5287866972357733e-06,1.3152602491572907e-06,4.442606950760819e-05,3.888420528881721e-06,8.515492169181006e-07,3.817010490485607e-07,1.5287866972357733e-06,1.3152602491572907e-06,0.019167782033300707,0.034411927820307414,0.019167782033300707,0.034411927820307414,True,True,0.019167782033300707,0.034411927820307414,0.019167782033300707,0.034411927820307414,0.2701923545569126,0.8220809620753154,0.037750955671072006,3.6237922385051746e-11,2.9857013535789997e-15,3.6240908086405325e-11,-10.440800928766363,free,3.7213729342511215e-07,0.0,0.0,0.0,1.507434052427925e-06,0.00015103221885510721,1.507434052427925e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.0833070923108608e-06,0.00017138323164545,3.0833070923108608e-06,nan,nan,4.442606950760819e-05,4.442606950760819e-05,4.442606950760819e-05,1.1620254190347613e-05,0.00018350085010752082,1.1620254190347613e-05,1.7561383458541968e-07,4.725585078801941e-09,-3.7213729342511215e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
intact_none,1,5e-06,-2.8745969757437706e-05,0.0014405169820266572,0.0013487846361001892,0.0064841508865356445,0.0,1.225449745512432e-05,2.47240425216503e-05,0.0013913505245000124,1.225452394230898e-05,2.4724029402478237e-05,0.0013913505245000124,1.225452394230898e-05,2.4724029402478237e-05,0.0013913505245000124,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.005021084565669298,0.004998643882572651,0.0064841508865356445,0.005161908955938399,0.001425494457856862,0.003454969404265284,0.0034008226357400417,0.0033910275669768453,0.0013913505245000124,0.00010670157132764172,2.5486102003924312e-05,1.1244726359408455e-05,3.607810504036024e-05,3.2906801607168745e-05,0.0013913505245000124,0.00010670157132764172,2.5486102003924312e-05,1.1244735759594354e-05,3.607810504036024e-05,3.2906801607168745e-05,0.018317527866015537,0.025930277385222578,0.018317527866015537,0.025930277385222578,True,True,0.018317527866015537,0.025930277385222578,0.018317527866015537,0.025930277385222578,0.21984288811306116,0.5244823409032412,0.19432587921619415,1.0512096748627187e-09,2.544913932367443e-12,1.053754588795086e-09,-8.97726052113679,free,1.4137023072180455e-06,0.0,0.0,0.0,3.576097469704109e-05,0.0033998431288637223,3.576097469704109e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00010834968998096883,0.0055858297273516655,0.00010834968998096883,nan,nan,0.0013913505245000124,0.0013913505245000124,0.0013913505245000124,0.00024666795507073344,0.006322423834353685,0.00024666795507073344,8.596977636443626e-07,7.035694196133591e-08,-1.4137023072180455e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,alpha-init-intact,none,8,400,2,"near-production diagnostic, not validation"
