npz,mode,alpha_mode,E,nu,Gc,GcII,ratio_Gc_over_GcII,eps_r,max_abs_diff,mean_abs_diff,relative_max_diff,max_He_current,max_He_current_x,max_He_current_y,notch_tip_He_current_mean,notch_tip_He_current_max,notch_tip_psiI_mean,notch_tip_psiI_max,notch_tip_psiII_mean,notch_tip_psiII_max,notch_tip_psi_minus_mean,notch_tip_psi_minus_max,notch_tip_alpha_mean,notch_tip_alpha_max,notch_tip_g_alpha_mean,notch_tip_g_alpha_max,notch_tip_elastic_energy_density_mean,notch_tip_elastic_energy_density_max,bottom_right_He_current_mean,bottom_right_He_current_max,bottom_right_psiI_mean,bottom_right_psiI_max,bottom_right_psiII_mean,bottom_right_psiII_max,bottom_right_psi_minus_mean,bottom_right_psi_minus_max,bottom_right_alpha_mean,bottom_right_alpha_max,bottom_right_g_alpha_mean,bottom_right_g_alpha_max,bottom_right_elastic_energy_density_mean,bottom_right_elastic_energy_density_max
D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\medium_hl_4_Neurons_100_activation_TrainableReLU_coeff_3.0_Seed_2_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_solve_staggered_iters_1_rprop_20_lbfgs_0_gradient_numerical_stgD0020s2\fields_mixed_tm_step_0033.npz,tm_source,saved,81.5,0.38,2.4e-06,2.38464e-06,1.0064412238325282,1e-05,1.9350674916596144e-09,5.550792466947662e-10,2.499859710413548e-07,0.007740704010301092,0.009711399674415588,0.009879717603325844,0.007632180507086846,0.007638346455636925,0.004666157176712081,0.004669926907457985,0.0029470407810603676,0.0029494216630705948,0.0,0.0,0.5003947533973275,0.5005989074707031,0.24961541470288304,0.24988389247877446,0.0019051096743807163,0.0019069095410413146,0.007541697537367419,0.0075420521260137615,0.004613931308231743,0.004614621699191123,0.0029090285252692076,0.002909362178447441,0.0,0.0,0.5012656450271606,0.5013519525527954,0.24874596427916312,0.24883205333541664,0.0018759668567604505,0.0018767043168787488
