npz,mode,alpha_mode,E,nu,Gc,GcII,ratio_Gc_over_GcII,eps_r,max_abs_diff,mean_abs_diff,relative_max_diff,max_He_current,max_He_current_x,max_He_current_y,notch_tip_He_current_mean,notch_tip_He_current_max,notch_tip_psiI_mean,notch_tip_psiI_max,notch_tip_psiII_mean,notch_tip_psiII_max,notch_tip_psi_minus_mean,notch_tip_psi_minus_max,notch_tip_alpha_mean,notch_tip_alpha_max,notch_tip_g_alpha_mean,notch_tip_g_alpha_max,notch_tip_elastic_energy_density_mean,notch_tip_elastic_energy_density_max,bottom_right_He_current_mean,bottom_right_He_current_max,bottom_right_psiI_mean,bottom_right_psiI_max,bottom_right_psiII_mean,bottom_right_psiII_max,bottom_right_psi_minus_mean,bottom_right_psi_minus_max,bottom_right_alpha_mean,bottom_right_alpha_max,bottom_right_g_alpha_mean,bottom_right_g_alpha_max,bottom_right_elastic_energy_density_mean,bottom_right_elastic_energy_density_max
D:\ProgramData\PINN\FEM-PINN-main\examples\TM_comsol_no_thermal_micro\results\full_hl_8_Neurons_400_activation_TrainableReLU_coeff_3.0_Seed_2_PFFmodel_AT2_l0_0.00015_comsolMicroNoThermal_mixedH_TM_split_tm_source_mech_history_tmEpsR_1em05_topUfree_gradient_numerical_history_alpha_init_intact_topufree_D0020_seed2\fields_mixed_tm_step_0000.npz,tm_source,saved,81.5,0.38,2.4e-06,2.38464e-06,1.0064412238325282,1e-05,1.9712960353180975e-13,5.0689441746990266e-14,1.9058460024765225e-07,1.0343417433294227e-06,0.00988017488270998,0.0002885742287617177,6.314625151615909e-07,6.344892784343244e-07,3.880785894535693e-07,3.899066807202062e-07,2.4182626858349014e-07,2.4301726908874783e-07,0.0,0.0,7.640757723169223e-05,7.846951484680176e-05,0.99985719068479,0.9998610535393814,6.31372336085986e-07,6.34396177150976e-07,1.030297376916429e-06,1.0343417433294227e-06,6.382017249392119e-07,6.413983469694359e-07,3.895862398045627e-07,3.967808859217438e-07,0.0,0.0,8.98738726391457e-05,9.033083915710449e-05,0.9998302603322435,0.9998311741831407,1.0301224982779286e-06,1.0341671197396934e-06
