case,seed,new_random_seed,reference_only,step,Delta,alpha_min,alpha_mean,alpha_std,alpha_max,alpha_gt_0p5_area_fraction,He_current_mean,He_current_std,He_current_max,He_history_mean,He_history_std,He_history_max,mechanics_drive_mean,mechanics_drive_std,mechanics_drive_max,max_He_current_x,max_He_current_y,max_He_history_x,max_He_history_y,max_mechanics_drive_x,max_mechanics_drive_y,notch_tip_alpha_max,notch_tip_alpha_mean,bulk_alpha_mean,bulk_alpha_p95,bottom_right_alpha_max,bottom_right_alpha_mean,notch_tip_He_current_max,notch_tip_He_current_mean,bulk_He_current_p95,bulk_He_current_mean,bottom_right_He_current_max,bottom_right_He_current_mean,notch_tip_mechanics_drive_max,notch_tip_mechanics_drive_mean,bulk_mechanics_drive_p95,bulk_mechanics_drive_mean,bottom_right_mechanics_drive_max,bottom_right_mechanics_drive_mean,bulk_He_current_p95_over_notch_tip_He_current_max,bottom_right_He_current_max_over_notch_tip_He_current_max,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max,He_current_ratio_denominator_valid,mechanics_drive_ratio_denominator_valid,bulk_He_current_p95_over_notch_tip_He_current_max_valid,bottom_right_He_current_max_over_notch_tip_He_current_max_valid,bulk_mechanics_drive_p95_over_notch_tip_mechanics_drive_max_valid,bottom_right_mechanics_drive_max_over_notch_tip_mechanics_drive_max_valid,bulk_alpha_mean_over_notch_tip_alpha_max,bottom_right_alpha_max_over_notch_tip_alpha_max,reaction_N_tm_eff,elastic_energy,fracture_energy,loss_total,loss_log10,top_u_mode,top_u_abs_max,top_v_error_max,bottom_u_abs_max,bottom_v_abs_max,bottom_right_He_current_p95,bottom_right_alpha_p95,bottom_right_mechanics_drive_p95,bottom_u_max,bottom_u_mean,bottom_u_min,bottom_v_max,bottom_v_mean,bottom_v_min,bulk_He_current_max,bulk_alpha_max,bulk_mechanics_drive_max,macro_strain,macro_stress,max_He_current,max_He_history,max_mechanics_drive,notch_tip_He_current_p95,notch_tip_alpha_p95,notch_tip_mechanics_drive_p95,top_u_max,top_u_mean,top_u_min,top_v_abs_max,top_v_max,top_v_mean,top_v_min
seed13_default_unitbox,13,yes,no,5,2.5e-05,-0.0004115781048312,0.0390739795417199,0.0669634107271517,0.8895773887634277,0.0057290704121234,0.0006233357555746,0.0076766776590068,0.3978329300880432,0.0006238870005151,0.0076767298422875,0.3978329300880432,0.0006238870005151,0.0076767298422875,0.3978329300880432,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.0050210845656692,0.0049986438825726,0.8895773887634277,0.4324709181099722,0.0347051010871358,0.0853399418294428,0.0957381427288055,0.0937829874455928,0.3978329300880432,0.0246286251542486,0.0007170356839196,0.0003044418543406,0.0009327765437774,0.0008593606471549,0.3978329300880432,0.0246512220804617,0.0007198934821644,0.0003047202421188,0.0009327765437774,0.0008593606471549,0.001802353776398,0.0023446438774462,0.0018095371894055,0.0023446438774462,True,True,0.001802353776398,0.0023446438774462,0.0018095371894055,0.0023446438774462,0.0390130207056839,0.1076220505805436,0.6888980269432068,2.2577253844247025e-08,2.4600415038378287e-09,2.5037295348084854e-08,-7.601412587556009,free,7.675314009247813e-06,0.0,0.0,0.0,0.0009254349541151,0.0955426272004842,0.0009254349541151,0.0,0.0,0.0,0.0,0.0,0.0,0.0238773245364427,0.5720765590667725,0.0238773245364427,,,0.3978329300880432,0.3978329300880432,0.3978329300880432,0.1636388182640075,0.8381484031677245,0.1636388182640075,3.4738059184746817e-06,1.8731416275841184e-07,-7.675314009247813e-06,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05
seed13_default_unitbox,13,yes,no,6,3e-05,-0.0004385051724966,0.0544817853892799,0.0919010819376383,0.9902421236038208,0.0103492884864165,0.0018637013748881,0.032518744778736,1.208956956863403,0.0018671327459784,0.0325188678979067,1.208956956863403,0.0018671327459784,0.0325188678979067,1.208956956863403,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,0.9902421236038208,0.4988141099169646,0.049986988085261,0.1252629823982714,0.128479391336441,0.1259309202432632,1.208956956863403,0.0968436211336267,0.0010622235131449,0.0005953754642992,0.0013039414770901,0.0012040907167829,1.208956956863403,0.0969973844775305,0.0010684911510907,0.0005969099919435,0.0013039414770901,0.0012040907167829,0.0008786280662141,0.0010785673300339,0.0008838124012809,0.0010785673300339,True,True,0.0008786280662141,0.0010785673300339,0.0008838124012809,0.0010785673300339,0.050479561405994,0.1297454312172277,0.6947876811027527,2.9119819444645145e-08,5.024429761135707e-09,3.414424920578085e-08,-7.466682432495182,free,9.265199878427666e-06,0.0,0.0,0.0,0.0012939564010594,0.1282245442271232,0.0012939564010594,0.0,0.0,0.0,0.0,0.0,0.0,0.2547498047351837,0.9068991541862488,0.2547498047351837,,,1.208956956863403,1.208956956863403,1.208956956863403,0.6610060334205616,0.945912539958954,0.6610060334205616,3.757141712412704e-06,3.480254505916491e-07,-9.265199878427666e-06,2.999999924213625e-05,2.999999924213625e-05,2.999999924213625e-05,2.999999924213625e-05
seed13_default_unitbox,13,yes,no,7,3.5e-05,-0.0004549995646812,0.0700501089547579,0.114466402101864,1.000504970550537,0.0170024025133986,0.0045150232590912,0.0818268914319369,3.1557466983795166,0.0045253574106813,0.0818268117336451,3.1557466983795166,0.0045253574106813,0.0818268117336451,3.1557466983795166,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,1.000504970550537,0.5238233932281193,0.0659938807838072,0.1749347507953643,0.16187085211277,0.1583749428391456,3.1557466983795166,0.2340878369011565,0.0014859881310258,0.0014892966840673,0.0017053770134225,0.0015723039978183,3.1557466983795166,0.2343577169811471,0.0014893736108206,0.0014968660198487,0.0017053770134225,0.0015723039978183,0.0004708832086519,0.0005404036433907,0.0004719560069841,0.0005404036433907,True,True,0.0004708832086519,0.0005404036433907,0.0004719560069841,0.0005404036433907,0.0659605726371288,0.1617891533549295,0.6859508752822876,3.4600589060573845e-08,8.549392305212677e-09,4.314998136578652e-08,-7.365019387497736,free,1.0286791621183513e-05,0.0,0.0,0.0,0.0016920697118621,0.1615212611854076,0.0016920697118621,0.0,0.0,0.0,0.0,0.0,0.0,0.7326793670654297,0.9810172319412231,0.7326793670654297,,,3.1557466983795166,3.1557466983795166,3.1557466983795166,1.6086402893066385,0.9737260580062864,1.6086402893066385,3.84562554245349e-06,5.209013380635952e-07,-1.0286791621183513e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05,3.5000000934815034e-05
seed13_default_unitbox,13,yes,no,8,4e-05,-0.0005605234764516,0.0851070683306099,0.1359403550961089,1.0009403228759766,0.0243947514322676,0.008653206858484,0.1373558674301476,4.734036922454834,0.0086805397941558,0.1373576021565161,4.734036922454834,0.0086805397941558,0.1373576021565161,4.734036922454834,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,1.0009403228759766,0.537771463802416,0.0814648989765781,0.244038938730955,0.192544937133789,0.1876744255423545,4.734036922454834,0.4089697430530054,0.0019276726990938,0.0034903122289868,0.0021128866355866,0.0019308899063616,4.734036922454834,0.409581639753388,0.0019588735885918,0.0035119000618987,0.0021128866355866,0.0019308899063616,0.0004071942679513,0.0004463181572506,0.0004137850254822,0.0004463181572506,True,True,0.0004071942679513,0.0004463181572506,0.0004137850254822,0.0004463181572506,0.0813883676326547,0.1923640528144121,0.6858140826225281,3.851514662756017e-08,1.2719164388386162e-08,5.123431101594633e-08,-7.290439099683562,free,1.0571799066383392e-05,0.0,0.0,0.0,0.0020946869626641,0.1920578859746456,0.0020946869626641,-0.0,0.0,-0.0,0.0,0.0,0.0,1.5859845876693726,1.0003454685211182,1.5859845876693726,,,4.734036922454834,4.734036922454834,4.734036922454834,2.1571135520935054,0.982775866985321,2.1571135520935054,3.715784487212659e-06,6.639060501356653e-07,-1.0571799066383392e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05,3.9999998989515007e-05
seed13_default_unitbox,13,yes,no,9,4.5e-05,-0.0005538781988434,0.0991299963895175,0.1595286703282083,1.0012128353118896,0.0367769358713731,0.0156378263345558,0.2230349997817734,6.896407127380371,0.0156958838398248,0.2230329012836,6.896407127380371,0.0156958838398248,0.2230329012836,6.896407127380371,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.0012128353118896,0.5412866023101218,0.0952568763028839,0.3413623631000517,0.1941023766994476,0.1886176764965057,6.896407127380371,0.6584086474317016,0.002547416719608,0.0075675028671545,0.002123086946085,0.0019368474604561,6.896407127380371,0.6589220253474743,0.0026157510001212,0.0076253670925255,0.002123086946085,0.0019368474604561,0.0003693831690263,0.0003078540618137,0.0003792918474514,0.0003078540618137,True,True,0.0003693831690263,0.0003078540618137,0.0003792918474514,0.0003078540618137,0.095141485349826,0.1938672476556719,0.736158013343811,4.003059572710299e-08,1.7466661006437792e-08,5.749725673354079e-08,-7.240352875552221,free,8.912578778108582e-06,0.0,0.0,0.0,0.0021044629975222,0.1935539066791534,0.0021044629975222,-0.0,0.0,-0.0,0.0,0.0,0.0,3.150515556335449,1.0004069805145264,3.150515556335449,,,6.896407127380371,6.896407127380371,6.896407127380371,4.175579452514647,0.9906423211097716,4.175579452514647,3.790481059695594e-06,1.1512075666075816e-06,-8.912578778108582e-06,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05,4.5000000682193786e-05
seed13_default_unitbox,13,yes,no,10,4.7e-05,-0.0005567725747823,0.1030847218072608,0.1665118596115782,1.0012216567993164,0.0402883016078358,0.0192568707769201,0.2661213304391367,8.068381309509277,0.0193228994709008,0.2661179104616066,8.068381309509277,0.0193228994709008,0.2661179104616066,8.068381309509277,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.0012216567993164,0.5431903937499817,0.0986252528905786,0.3756618455052373,0.1935356855392456,0.1883603483438491,8.068381309509277,0.7769350544937991,0.0027828644029796,0.0098427621037532,0.0021285493858158,0.0019402034231461,8.068381309509277,0.7775023696336475,0.0028633631649427,0.009908830153979,0.0021285493858158,0.0019402034231461,0.0003449098767431,0.0002638136825917,0.0003548869413952,0.0002638136825917,True,True,0.0003449098767431,0.0002638136825917,0.0003548869413952,0.0002638136825917,0.0985049136929995,0.1932995398420927,0.757022500038147,4.0239811482933874e-08,1.8984307459390948e-08,5.922411894232483e-08,-7.227501391412842,free,8.598028216511011e-06,0.0,0.0,0.0,0.0021097147895488,0.1930181518197059,0.0021097147895488,-0.0,0.0,-0.0,0.0,0.0,0.0,3.9472908973693848,1.0004394054412842,3.9472908973693848,,,8.068381309509277,8.068381309509277,8.068381309509277,5.076058387756346,0.9918922424316406,5.076058387756346,3.491697043500608e-06,9.670826258911803e-07,-8.598028216511011e-06,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05
seed13_default_unitbox,13,yes,no,11,4.9e-05,-0.0005352116422727,0.1062998131705522,0.1725538977676946,1.0012873411178589,0.0437996673442986,0.0233046284112383,0.315175301363789,9.557692527770996,0.0233762886266058,0.3151754421067335,9.557692527770996,0.0233762886266058,0.3151754421067335,9.557692527770996,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.0012873411178589,0.5428768583152392,0.1010692048883817,0.4083882957696908,0.1937523335218429,0.1882932260632515,9.557692527770996,0.9052449051147824,0.0028490903438068,0.0124491663063157,0.0021286197006702,0.0019405506318435,9.557692527770996,0.9058791909537582,0.0029347021481953,0.012520588421357,0.0021286197006702,0.0019405506318435,0.0002980939526489,0.0002227127200927,0.0003070513243304,0.0002227127200927,True,True,0.0002980939526489,0.0002227127200927,0.0003070513243304,0.0002227127200927,0.1009392616264836,0.1935032288588944,0.7596229314804077,4.023646837936212e-08,2.035079837980902e-08,6.058726675917114e-08,-7.2176186391552974,free,8.692564733792096e-06,0.0,0.0,0.0,0.0021098127937875,0.1932064227759838,0.0021098127937875,-0.0,0.0,-0.0,0.0,0.0,0.0,4.793604850769043,1.000462770462036,4.793604850769043,,,9.557692527770996,9.557692527770996,9.557692527770996,6.070368671417234,0.9930434226989746,6.070368671417234,3.3344249459332787e-06,8.429291096234692e-07,-8.692564733792096e-06,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05,4.8999998398358e-05
seed13_default_unitbox,13,yes,no,12,5.1e-05,-0.0005005929851904,0.1085513765539748,0.1779518293606869,1.001416802406311,0.0463869894659027,0.0288708830350611,0.3875113240289727,12.267457008361816,0.0289555555826591,0.3875106342431887,12.267457008361816,0.0289555555826591,0.3875106342431887,12.267457008361816,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001416802406311,0.5430203534356536,0.1025487016578011,0.4305247470736498,0.1942436397075653,0.1889057233929634,12.267457008361816,1.0934038351831936,0.0027604511822573,0.0158527310111107,0.0021286888513714,0.001941176247783,12.267457008361816,1.0943194698415375,0.0029419575817882,0.0159345604812771,0.0021286888513714,0.001941176247783,0.0002250222829699,0.000173523237124,0.0002398180470315,0.000173523237124,True,True,0.0002250222829699,0.000173523237124,0.0002398180470315,0.000173523237124,0.1024036159682822,0.1939688242106743,0.7773960828781128,4.00286666035754e-08,2.158034106969353e-08,6.160900767326893e-08,-7.210355786264118,free,8.424115549132694e-06,0.0,0.0,0.0,0.0021099375910125,0.1937098480761051,0.0021099375910125,-0.0,0.0,-0.0,0.0,0.0,0.0,5.7769775390625,1.0005172491073608,5.7769775390625,,,12.267457008361816,12.267457008361816,12.267457008361816,7.394828033447264,0.9932229042053222,7.394828033447264,2.949223471659934e-06,6.139144076655611e-07,-8.424115549132694e-06,5.099999907542952e-05,5.099999907542952e-05,5.099999907542952e-05,5.099999907542952e-05
seed13_default_unitbox,13,yes,no,13,5.3e-05,-0.0004719228018075,0.1101230212746589,0.1822108203527636,1.0014092922210691,0.0500831639253372,0.0345980595731317,0.4561700430217648,14.709100723266602,0.0346997254559698,0.4561875869578508,14.709100723266602,0.0346997254559698,0.4561875869578508,14.709100723266602,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,0.0050997305661439,0.0049912836402654,1.0014092922210691,0.5431146422681743,0.1034868296419547,0.4367795139551159,0.1926941126585006,0.1874197870492935,14.709100723266602,1.2602040545981714,0.0027092103380709,0.0197424380541333,0.0021287053823471,0.0019413534319028,14.709100723266602,1.2614718683181396,0.0029496148577891,0.0198375288505153,0.0021287053823471,0.0019413820700719,0.0001841859940346,0.0001447202940816,0.0002005299245196,0.0001447202940816,True,True,0.0001841859940346,0.0001447202940816,0.0002005299245196,0.0001447202940816,0.1033411917043697,0.1924229325165497,0.7797359824180603,3.965701012020872e-08,2.2633892982071305e-08,6.229090310228004e-08,-7.205575372617694,free,8.637515747977886e-06,0.0,0.0,0.0,0.0021099701873026,0.1921666800975799,0.0021099730511195,-0.0,0.0,-0.0,0.0,0.0,0.0,6.788703918457031,1.0004613399505615,6.788703918457031,,,14.709100723266602,14.709100723266602,14.709100723266602,8.457863998413085,0.9941648364067076,8.457863998413085,2.720586280702264e-06,3.875152827959028e-07,-8.637515747977886e-06,5.299999975250103e-05,5.299999975250103e-05,5.299999975250103e-05,5.299999975250103e-05
seed13_default_unitbox,13,yes,no,14,5.5e-05,-0.0004992997273802,0.1110327750282954,0.1849106009571493,1.001453518867493,0.0506375900942524,0.0410840338230143,0.5369511611531792,17.755529403686523,0.0412180075405631,0.5370297405155099,17.755529403686523,0.0412180075405631,0.5370297405155099,17.755529403686523,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001453518867493,0.5438485056774257,0.1040038392336879,0.4391337126493441,0.1921718716621399,0.1870560869574546,17.755529403686523,1.4537328438642387,0.0027141975937411,0.0240422809757583,0.0021288993302732,0.0019413086120039,17.755529403686523,1.4563405075840483,0.0029500326607376,0.0241530071374379,0.0021288993302732,0.0019415226997807,0.0001528649206695,0.0001199006395062,0.0001661472656582,0.0001199006395062,True,True,0.0001528649206695,0.0001199006395062,0.0001661472656582,0.0001199006395062,0.1038528871028404,0.1918929516363975,0.7813714742660522,3.93704269185946e-08,2.3296903961522734e-08,6.266733088011733e-08,-7.202958802327668,free,8.908595191314816e-06,0.0,0.0,0.0,0.0021101402584463,0.1916602931916713,0.002110161667224,-0.0,0.0,-0.0,0.0,0.0,0.0,7.970978736877441,1.0005087852478027,7.970978736877441,,,17.755529403686523,17.755529403686523,17.755529403686523,9.735974502563476,0.9947246551513672,9.735974502563476,2.3681329821556574e-06,2.1664820337718992e-08,-8.908595191314816e-06,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05
seed13_default_unitbox,13,yes,no,15,5.7e-05,-0.0004141563549637,0.1115926093655853,0.1866898001896442,1.0014610290527344,0.0506375900942524,0.0487432942546866,0.628015002986447,21.07870864868164,0.0488984970095173,0.6280949418948393,21.07870864868164,0.0488984970095173,0.6280949418948393,21.07870864868164,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.0014610290527344,0.5449614615677154,0.1043350443838659,0.443514946103095,0.1934639662504196,0.1885673850774765,21.07870864868164,1.6689864636617704,0.0025502030737698,0.029288830348033,0.0021288450807332,0.0019411916146054,21.07870864868164,1.6720261638545533,0.0029500326607376,0.0294154899165499,0.0021288993302732,0.0019415226997807,0.0001209847868896,0.0001009950427331,0.0001399531968445,0.0001009976163984,True,True,0.0001209847868896,0.0001009950427331,0.0001399531968445,0.0001009976163984,0.1041828302420861,0.193181722141913,0.7718715071678162,3.91790457854313e-08,2.371536389489393e-08,6.289440968032524e-08,-7.201387954759535,free,9.306423635280224e-06,0.0,0.0,0.0,0.0021100797341205,0.1929743081331253,0.002110161667224,-0.0,0.0,-0.0,0.0,0.0,0.0,9.407144546508787,1.0005335807800293,9.407144546508787,,,21.07870864868164,21.07870864868164,21.07870864868164,11.222587585449215,0.996029257774353,11.222587585449215,2.2153888039611047e-06,-2.2473345717699547e-07,-9.306423635280224e-06,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05
seed13_default_unitbox,13,yes,no,16,5.9e-05,-0.0003615068853832,0.1121047638810913,0.1879725564964211,1.0016649961471558,0.0506375900942524,0.0576841934255077,0.7196080406410265,23.661155700683597,0.0578529252715487,0.7196136335494954,23.661155700683597,0.0578529252715487,0.7196136335494954,23.661155700683597,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.0016649961471558,0.5455850395437789,0.1048132422447374,0.4432869315147394,0.1932273805141449,0.1885599941015243,23.661155700683597,1.880671769910998,0.0025115262367762,0.0359786460436154,0.0021286660339683,0.001940309535712,23.661155700683597,1.882129441465186,0.0029547289363108,0.0361423171742136,0.0021288993302732,0.0019415226997807,0.000106145543715,8.99645841858363e-05,0.0001248767800562,8.997444407213654e-05,True,True,0.000106145543715,8.99645841858363e-05,0.0001248767800562,8.997444407213654e-05,0.1046390186817901,0.1929061924469582,0.7737341523170471,3.901086387259056e-08,2.4058341097088487e-08,6.306920496967905e-08,-7.200182643550164,free,9.90569606074132e-06,0.0,0.0,0.0,0.0021098303841426,0.1927606418728828,0.002110161667224,-0.0,0.0,-0.0,0.0,0.0,0.0,10.940230369567873,1.0007295608520508,10.940230369567873,,,23.661155700683597,23.661155700683597,23.661155700683597,13.001057815551754,0.9963077545166016,13.001057815551754,1.600468749529682e-06,-7.284829877107768e-07,-9.90569606074132e-06,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05
seed13_default_unitbox,13,yes,no,17,6.1e-05,-0.0003403551818337,0.1123447653451769,0.1886919017128442,1.001739740371704,0.0508223988172241,0.0680123305276645,0.8363430407424614,27.872352600097656,0.0682160206391775,0.8363565364899952,27.872352600097656,0.0682160206391775,0.8363565364899952,27.872352600097656,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001739740371704,0.5468923012687735,0.1049230899996371,0.4456225395202626,0.1945416927337646,0.1890087947249412,27.872352600097656,2.152840912380046,0.0022335325134918,0.0432847166186914,0.0021288557909429,0.001940953428857,27.872352600097656,2.1549214668601757,0.0029547289363108,0.0434771444210352,0.0021288993302732,0.0019415226997807,8.013433761899169e-05,7.637876219086897e-05,0.000106009312479,7.638032428829892e-05,True,True,8.013433761899169e-05,7.637876219086897e-05,0.000106009312479,7.638032428829892e-05,0.104740868082866,0.1942038284929959,0.7732973098754883,3.893107702879206e-08,2.42300881581059e-08,6.316116518689796e-08,-7.199549866795907,free,1.0035455488832667e-05,0.0,0.0,0.0,0.0021100655547343,0.1939884029328823,0.002110161667224,-0.0,0.0,-0.0,0.0,0.0,0.0,12.55600357055664,1.0006530284881592,12.55600357055664,,,27.872352600097656,27.872352600097656,27.872352600097656,14.790938949584955,1.0012840032577517,14.790938949584955,1.3891532262277906e-06,-9.471577172348588e-07,-1.0035455488832667e-05,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05,6.0999998822808266e-05
seed13_default_unitbox,13,yes,no,18,6.3e-05,-0.0003681729722302,0.1124863106331965,0.1892980665530551,1.001997947692871,0.0508223988172241,0.0769000387050818,0.9058704479291452,28.332050323486328,0.0771125314760692,0.9059167799548536,28.332050323486328,0.0771125314760692,0.9059167799548536,28.332050323486328,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001997947692871,0.547292156272555,0.1050855875821268,0.4420784741640079,0.1939296722412109,0.1886242032051086,28.332050323486328,2.3292530299000296,0.0021501509938389,0.0503210393039142,0.0021114803384989,0.0019288391340523,28.332050323486328,2.3309035061126813,0.0029547289363108,0.0505261365943354,0.0021288993302732,0.0019415226997807,7.589111869028774e-05,7.452621022448922e-05,0.0001042892731932,7.51410260099843e-05,True,True,7.589111869028774e-05,7.452621022448922e-05,0.0001042892731932,7.51410260099843e-05,0.1048760507185563,0.1935429834838879,0.775515079498291,3.884233734652298e-08,2.4394017472673116e-08,6.32363548191961e-08,-7.199033172382068,free,1.0424540960229932e-05,0.0,0.0,0.0,0.0020932162180542,0.1933991253376007,0.002110161667224,-0.0,0.0,-0.0,0.0,0.0,0.0,14.053977966308594,1.0009136199951172,14.053977966308594,,,28.332050323486328,28.332050323486328,28.332050323486328,16.660818481445304,1.0015663862228394,16.660818481445304,7.404310622405319e-07,-1.5650026341518242e-06,-1.0424540960229932e-05,6.299999949987978e-05,6.299999949987978e-05,6.299999949987978e-05,6.299999949987978e-05
seed13_default_unitbox,13,yes,no,19,6.5e-05,-0.0003780861152336,0.1126178191403029,0.1896806025067451,1.001936435699463,0.0510072075401958,0.0884207676726709,1.0240674243075698,31.76203155517578,0.0886677888575271,1.0240820602694116,31.76203155517578,0.0886677888575271,1.0240820602694116,31.76203155517578,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001936435699463,0.5492782341699077,0.1051456923237723,0.4442631676793085,0.1950401067733764,0.1893379092216491,31.76203155517578,2.599451721275067,0.0021055793971754,0.0588016890073691,0.0021303871180862,0.0019432420376688,31.76203155517578,2.6010667507952387,0.0029547289363108,0.0590396861319377,0.0021303871180862,0.0019432420376688,6.629234007017865e-05,6.707338963458279e-05,9.302707640655792e-05,6.707338963458279e-05,True,True,6.629234007017865e-05,6.707338963458279e-05,9.302707640655792e-05,6.707338963458279e-05,0.1049424779630546,0.1946631540924218,0.735145628452301,3.879020127328658e-08,2.4497188277905483e-08,6.328738955119206e-08,-7.198682817532808,free,1.1505524526000954e-05,0.0,0.0,0.0,0.0021116726100444,0.1944698870182037,0.0021116726100444,-0.0,0.0,-0.0,0.0,0.0,0.0,15.795100212097168,1.0008528232574463,15.795100212097168,,,31.76203155517578,31.76203155517578,31.76203155517578,18.803443527221667,1.0015560865402222,18.803443527221667,5.757488565905078e-07,-1.9680388032128347e-06,-1.1505524526000954e-05,6.500000017695129e-05,6.500000017695129e-05,6.500000017695129e-05,6.500000017695129e-05
seed13_default_unitbox,13,yes,no,20,6.7e-05,-0.0003610504209063,0.1127464250061268,0.1898385491910144,1.001953125,0.0508223988172241,0.0989764336212289,1.1266558918170515,34.21493911743164,0.099244198707404,1.1266915297250943,34.21493911743164,0.099244198707404,1.1266915297250943,34.21493911743164,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.001953125,0.548278652335683,0.1053391063953589,0.443790298700332,0.1955655217170715,0.1895541548728943,34.21493911743164,2.831662937474579,0.0021251177298836,0.066906713146243,0.0020918978843837,0.0019199298694729,34.21493911743164,2.834079139461845,0.0029547289363108,0.0671593702412094,0.0021303871180862,0.0019432420376688,6.211081430219292e-05,6.11398979026103e-05,8.6357860412076e-05,6.226482270724956e-05,True,True,6.211081430219292e-05,6.11398979026103e-05,8.6357860412076e-05,6.226482270724956e-05,0.105133767006674,0.1951843023764924,0.7498033046722412,3.8758471987421224e-08,2.4566487510924162e-08,6.332495949834538e-08,-7.198425079305291,free,1.172305110230809e-05,0.0,0.0,0.0,0.0020747010828927,0.1949643850326538,0.0021116726100444,-0.0,0.0,-0.0,0.0,0.0,0.0,17.581300735473633,1.0009325742721558,17.581300735473633,,,34.21493911743164,34.21493911743164,34.21493911743164,20.859354400634743,1.0016221046447753,20.859354400634743,-3.340811645102804e-07,-2.6661118425863604e-06,-1.172305110230809e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05,6.70000008540228e-05
seed13_default_unitbox,13,yes,no,21,6.9e-05,-0.0003860381839331,0.1128150400821398,0.1901852110002047,1.00198495388031,0.0508223988172241,0.1106950648809242,1.2275972353725495,35.61366271972656,0.1111694379107639,1.2281586850851585,35.61366271972656,0.1111694379107639,1.2281586850851585,35.61366271972656,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,0.0051420712843537,0.0049861660227179,1.00198495388031,0.5513607390122871,0.1053157854383391,0.4432512000203131,0.1939246654510498,0.188470721244812,35.61366271972656,3.050009145210823,0.0019653929513879,0.0763401218705992,0.0020588040351867,0.0019055508309975,35.61366271972656,3.065578091785538,0.0029547289363108,0.0766240938135434,0.0021303871180862,0.0019432420376688,5.518648746845329e-05,5.780938768891039e-05,8.296616272142667e-05,5.98193770422324e-05,True,True,5.518648746845329e-05,5.780938768891039e-05,8.296616272142667e-05,5.98193770422324e-05,0.1051071525879613,0.1935404964915417,0.7628716826438904,3.8728380502561777e-08,2.464761195142273e-08,6.337599245398451e-08,-7.1980752266501,free,1.2452504051907454e-05,0.0,0.0,0.0,0.0020434787147678,0.193379271030426,0.0021116726100444,-0.0,0.0,-0.0,0.0,0.0,0.0,18.909326553344727,1.000999927520752,18.909326553344727,,,35.61366271972656,35.61366271972656,35.61366271972656,23.17817344665524,1.0016329765319825,23.17817344665524,-1.0325971970814862e-06,-3.3834774058050243e-06,-1.2452504051907454e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05
