case,seed,variant,original_top_sigma_reaction_N,minimal_top_sigma_reaction_N,original_energy_conjugate_reaction_N,minimal_energy_conjugate_reaction_N,original_keeps_nonzero_top_reaction,minimal_allows_energy_reaction_collapse,minimal_allows_top_sigma_collapse,top_sigma_reduction_factor_min_over_original,energy_reduction_factor_min_over_original,localized_boundary_metric_note
D0040_seed7_default_unitbox,7,fedof_continuous_crack_band_void,-2.498043896949281e-14,7.218821447237771e-14,-1.713039432527097e-14,8.847089727481716e-14,False,True,True,2.889789669450448,5.1645569620253164,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
D0040_seed7_default_unitbox,7,fedof_piecewise_upper_lower_crack_band_void,-2.498043896949281e-14,7.218821447237771e-14,-1.713039432527097e-14,8.847089727481716e-14,False,True,True,2.889789669450448,5.1645569620253164,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
D0040_seed13_default_unitbox,13,fedof_continuous_crack_band_void,2.270166053847394e-15,-1.1239012988746993e-13,2.6129272356900657e-14,-2.0079424234431542e-13,False,True,True,,7.6846473029045645,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
D0040_seed13_default_unitbox,13,fedof_piecewise_upper_lower_crack_band_void,2.270166053847394e-15,-1.1239012988746993e-13,2.6129272356900657e-14,-2.0079424234431542e-13,False,True,True,,7.6846473029045645,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
D0040_seed42_default_unitbox,42,fedof_continuous_crack_band_void,-2.1801969067599804e-13,1.0746109192645202e-13,-2.2714035513571318e-13,1.43982048506075e-13,False,True,True,0.4928962681914423,0.633890214797136,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
D0040_seed42_default_unitbox,42,fedof_piecewise_upper_lower_crack_band_void,-2.1801969067599804e-13,1.0746109192645202e-13,-2.2714035513571318e-13,1.43982048506075e-13,False,True,True,0.4928962681914423,0.633890214797136,stress maps and boundary integrals are diagnostic; inspect figures and free-body table
